Chg, spotDist, metRelChg, volChg, target
90, 69, 111, 32, BUY
69, 65, 111, 51, BUY
115, 58, 134, 149, BUY
208, 58, 171, 29, BUY
145, 69, 127, 251, BUY
119, 73, 95, 92, BUY
120, 73, 135, 112, BUY
112, 73, 118, 75, BUY
77, 72, 76, 57, BUY
83, 67, 110, 131, BUY
143, 62, 120, 131, BUY
193, 76, 146, 172, BUY
159, 85, 90, 79, BUY
144, 91, 55, 95, BUY
117, 94, 121, 216, BUY
79, 93, 106, 78, BUY
59, 89, 98, 63, BUY
75, 81, 72, 70, BUY
121, 76, 117, 118, BUY
133, 76, 111, 129, BUY
89, 78, 111, 53, BUY
80, 74, 111, 96, BUY
114, 69, 111, 160, BUY
90, 69, 111, 32, BUY
69, 65, 111, 51, BUY
115, 58, 134, 149, BUY
208, 58, 171, 29, BUY
145, 69, 127, 251, BUY
119, 73, 95, 92, BUY
120, 73, 135, 112, BUY
112, 73, 118, 75, BUY
77, 72, 76, 57, BUY
83, 67, 110, 131, BUY
143, 62, 120, 76, BUY
122, 65, 120, 80, BUY
127, 66, 98, 54, BUY
153, 67, 139, 121, BUY
208, 71, 157, 0, BUY
194, 83, 150, 112, BUY
132, 92, 130, 146, BUY
103, 94, 115, 123, BUY
75, 92, 109, 87, BUY
105, 86, 80, 113, BUY
17, 85, 60, 22, BUY
16, 72, 47, 103, BUY
75, 58, 33, 82, BUY
119, 52, 81, 148, BUY
223, 52, 214, 39, BUY
185, 66, 190, 158, BUY
123, 74, 145, 163, BUY
122, 75, 143, 63, BUY
124, 75, 124, 88, BUY
95, 76, 92, 68, BUY
143, 73, 130, 68, BUY
77, 72, 76, 57, BUY
83, 67, 110, 131, BUY
143, 62, 120, 76, BUY
122, 65, 120, 80, BUY
127, 66, 98, 54, BUY
153, 67, 139, 121, BUY
208, 71, 157, 0, BUY
194, 83, 150, 112, BUY
132, 92, 130, 146, BUY
103, 94, 115, 123, BUY
75, 92, 109, 87, BUY
105, 86, 80, 113, BUY
17, 85, 60, 22, BUY
16, 72, 47, 103, BUY
75, 58, 33, 82, BUY
119, 52, 81, 148, BUY
223, 52, 214, 39, BUY
185, 66, 190, 158, BUY
123, 74, 145, 163, BUY
122, 75, 143, 63, BUY
124, 75, 124, 88, BUY
95, 76, 92, 68, BUY
143, 73, 130, 225, BUY
97, 76, 117, 39, BUY
104, 73, 75, 116, BUY
117, 72, 89, 93, BUY
121, 71, 122, 111, BUY
67, 72, 53, 30, BUY
109, 65, 113, 129, BUY
110, 64, 158, 117, BUY
123, 63, 152, 92, BUY
221, 63, 225, 8, BUY
82, 76, 93, 210, BUY
122, 72, 110, 243, BUY
152, 72, 149, 40, BUY
159, 76, 125, 120, BUY
83, 81, 84, 46, BUY
94, 77, 91, 255, BUY
146, 74, 130, 52, BUY
101, 77, 106, 60, BUY
118, 75, 147, 147, BUY
105, 75, 136, 147, BUY
90, 145, 90, 134, HOLD
158, 142, 141, 28, HOLD
201, 147, 170, 113, HOLD
107, 155, 111, 87, HOLD
63, 154, 111, 139, HOLD
67, 148, 90, 53, HOLD
124, 143, 132, 199, HOLD
139, 143, 119, 113, HOLD
112, 145, 119, 56, HOLD
110, 145, 118, 66, HOLD
97, 144, 131, 58, HOLD
73, 141, 83, 29, HOLD
120, 137, 106, 207, HOLD
27, 137, 62, 15, HOLD
193, 127, 165, 192, HOLD
110, 135, 112, 187, HOLD
81, 134, 45, 51, HOLD
90, 130, 82, 79, HOLD
59, 127, 85, 67, HOLD
8, 120, 64, 36, HOLD
67, 107, 138, 125, HOLD
94, 100, 120, 162, HOLD
71, 98, 53, 56, HOLD
0, 92, 29, 51, HOLD
105, 76, 120, 132, HOLD
250, 75, 255, 47, HOLD
255, 91, 218, 90, HOLD
144, 107, 139, 198, HOLD
128, 110, 135, 110, HOLD
87, 111, 118, 85, HOLD
67, 108, 120, 77, HOLD
34, 101, 74, 73, HOLD
174, 91, 158, 62, HOLD
51, 98, 37, 86, HOLD
222, 89, 140, 73, HOLD
171, 102, 86, 183, HOLD
69, 108, 112, 82, HOLD
146, 102, 152, 152, HOLD
87, 105, 91, 46, HOLD
106, 102, 150, 105, HOLD
136, 100, 115, 122, HOLD
114, 102, 83, 122, HOLD
8, 120, 64, 36, BUY
67, 107, 138, 125, BUY
94, 100, 120, 162, BUY
71, 98, 53, 56, BUY
0, 92, 29, 51, BUY
105, 76, 120, 132, BUY
250, 75, 255, 47, BUY
255, 91, 218, 90, BUY
144, 107, 139, 198, BUY
128, 110, 135, 110, BUY
87, 111, 118, 85, BUY
67, 108, 120, 77, BUY
34, 101, 74, 73, BUY
174, 91, 158, 62, BUY
51, 98, 37, 86, BUY
222, 89, 140, 73, BUY
171, 102, 86, 183, BUY
69, 108, 112, 82, BUY
146, 102, 152, 152, BUY
87, 105, 91, 46, BUY
106, 102, 150, 105, BUY
136, 100, 115, 122, BUY
114, 102, 83, 103, BUY
100, 102, 73, 108, BUY
131, 99, 126, 50, BUY
132, 101, 103, 90, BUY
108, 103, 116, 107, BUY
108, 101, 123, 29, BUY
110, 100, 109, 154, BUY
39, 99, 59, 102, BUY
79, 89, 90, 110, BUY
144, 84, 87, 110, BUY
51, 87, 0, 13, BUY
135, 79, 118, 240, BUY
149, 81, 146, 45, BUY
123, 85, 123, 166, BUY
92, 85, 106, 87, BUY
105, 82, 92, 127, BUY
103, 80, 115, 98, BUY
64, 78, 90, 23, BUY
91, 71, 86, 137, BUY
175, 68, 131, 137, BUY
132, 101, 103, 90, BUY
108, 103, 116, 107, BUY
108, 101, 123, 29, BUY
110, 100, 109, 154, BUY
39, 99, 59, 102, BUY
79, 89, 90, 110, BUY
144, 84, 87, 110, BUY
51, 87, 0, 13, BUY
135, 79, 118, 240, BUY
149, 81, 146, 45, BUY
123, 85, 123, 166, BUY
92, 85, 106, 87, BUY
105, 82, 92, 127, BUY
103, 80, 115, 98, BUY
64, 78, 90, 23, BUY
91, 71, 86, 137, BUY
175, 68, 131, 60, BUY
128, 75, 132, 130, BUY
149, 76, 63, 24, BUY
193, 80, 146, 172, BUY
159, 89, 90, 79, BUY
144, 95, 55, 95, BUY
117, 98, 121, 216, BUY
79, 97, 106, 78, BUY
59, 93, 98, 63, BUY
75, 85, 72, 70, BUY
121, 80, 117, 118, BUY
133, 80, 111, 129, BUY
89, 82, 111, 53, BUY
80, 78, 111, 96, BUY
114, 73, 111, 160, BUY
90, 73, 111, 32, BUY
69, 69, 111, 51, BUY
115, 62, 134, 149, BUY
208, 62, 171, 29, BUY
145, 73, 127, 251, BUY
119, 77, 95, 92, BUY
120, 77, 135, 112, BUY
112, 77, 118, 75, BUY
77, 76, 76, 57, BUY
83, 71, 110, 131, BUY
143, 66, 120, 131, BUY
193, 80, 146, 172, BUY
159, 89, 90, 79, BUY
144, 95, 55, 95, BUY
117, 98, 121, 216, BUY
79, 97, 106, 78, BUY
59, 93, 98, 63, BUY
75, 85, 72, 70, BUY
121, 80, 117, 118, BUY
133, 80, 111, 129, BUY
89, 82, 111, 53, BUY
80, 78, 111, 96, BUY
114, 73, 111, 160, BUY
90, 73, 111, 32, BUY
69, 69, 111, 51, BUY
115, 62, 134, 149, BUY
208, 62, 171, 29, BUY
145, 73, 127, 251, BUY
119, 77, 95, 92, BUY
120, 77, 135, 112, BUY
112, 77, 118, 75, BUY
77, 76, 76, 57, BUY
83, 71, 110, 131, BUY
143, 66, 120, 76, BUY
122, 69, 120, 80, BUY
127, 70, 98, 54, BUY
153, 71, 139, 121, BUY
208, 75, 157, 0, BUY
194, 87, 150, 112, BUY
132, 96, 130, 146, BUY
103, 98, 115, 123, BUY
75, 96, 109, 87, BUY
105, 90, 80, 113, BUY
17, 89, 60, 22, BUY
16, 76, 47, 103, BUY
75, 62, 33, 82, BUY
119, 56, 81, 148, BUY
223, 56, 214, 39, BUY
185, 70, 190, 158, HOLD
123, 78, 145, 163, HOLD
122, 79, 143, 63, HOLD
124, 79, 124, 88, HOLD
95, 80, 92, 68, HOLD
143, 77, 130, 68, HOLD
77, 76, 76, 57, BUY
83, 71, 110, 131, BUY
143, 66, 120, 76, BUY
122, 69, 120, 80, BUY
127, 70, 98, 54, BUY
153, 71, 139, 121, BUY
208, 75, 157, 0, BUY
194, 87, 150, 112, BUY
132, 96, 130, 146, BUY
103, 98, 115, 123, BUY
75, 96, 109, 87, BUY
105, 90, 80, 113, BUY
17, 89, 60, 22, BUY
16, 76, 47, 103, BUY
75, 62, 33, 82, BUY
119, 56, 81, 148, BUY
223, 56, 214, 39, BUY
185, 70, 190, 158, BUY
123, 78, 145, 163, BUY
122, 79, 143, 63, BUY
124, 79, 124, 88, BUY
95, 80, 92, 68, BUY
143, 77, 130, 225, BUY
97, 80, 117, 39, BUY
104, 77, 75, 116, BUY
117, 76, 89, 93, BUY
121, 75, 122, 111, BUY
67, 76, 53, 30, BUY
109, 69, 113, 129, BUY
110, 68, 158, 117, BUY
123, 67, 152, 92, BUY
221, 67, 225, 8, BUY
82, 80, 93, 210, HOLD
122, 76, 110, 243, HOLD
152, 76, 149, 40, HOLD
159, 80, 125, 120, HOLD
83, 85, 84, 46, HOLD
94, 81, 91, 255, HOLD
146, 78, 130, 52, HOLD
101, 81, 106, 60, HOLD
118, 79, 147, 147, HOLD
105, 79, 136, 147, HOLD
90, 149, 90, 134, HOLD
158, 146, 141, 28, HOLD
201, 151, 170, 113, HOLD
107, 159, 111, 87, HOLD
63, 158, 111, 139, HOLD
67, 152, 90, 53, HOLD
124, 147, 132, 199, HOLD
139, 147, 119, 113, HOLD
112, 149, 119, 56, HOLD
110, 149, 118, 66, HOLD
97, 148, 131, 58, HOLD
73, 145, 83, 29, HOLD
120, 141, 106, 207, HOLD
27, 141, 62, 15, HOLD
193, 131, 165, 192, HOLD
110, 139, 112, 187, HOLD
81, 138, 45, 51, HOLD
90, 134, 82, 79, HOLD
59, 131, 85, 67, HOLD
8, 124, 64, 36, HOLD
67, 111, 138, 125, HOLD
94, 104, 120, 162, HOLD
71, 102, 53, 56, HOLD
0, 96, 29, 51, HOLD
105, 80, 120, 132, HOLD
250, 79, 255, 47, HOLD
255, 95, 218, 90, HOLD
144, 111, 139, 198, HOLD
128, 114, 135, 110, HOLD
87, 115, 118, 85, HOLD
67, 112, 120, 77, HOLD
34, 105, 74, 73, HOLD
174, 95, 158, 62, HOLD
51, 102, 37, 86, HOLD
222, 93, 140, 73, HOLD
171, 106, 86, 183, HOLD
69, 112, 112, 82, HOLD
146, 106, 152, 152, HOLD
87, 109, 91, 46, HOLD
106, 106, 150, 105, HOLD
136, 104, 115, 122, HOLD
114, 106, 83, 122, HOLD
8, 124, 64, 36, BUY
67, 111, 138, 125, BUY
94, 104, 120, 162, BUY
71, 102, 53, 56, BUY
0, 96, 29, 51, BUY
105, 80, 120, 132, BUY
250, 79, 255, 47, BUY
255, 95, 218, 90, BUY
144, 111, 139, 198, BUY
128, 114, 135, 110, BUY
87, 115, 118, 85, BUY
67, 112, 120, 77, BUY
34, 105, 74, 73, BUY
174, 95, 158, 62, BUY
51, 102, 37, 86, BUY
222, 93, 140, 73, BUY
171, 106, 86, 183, BUY
69, 112, 112, 82, BUY
146, 106, 152, 152, BUY
87, 109, 91, 46, BUY
106, 106, 150, 105, BUY
136, 104, 115, 122, BUY
114, 106, 83, 103, BUY
100, 106, 73, 108, BUY
131, 103, 126, 50, BUY
132, 105, 103, 90, BUY
108, 107, 116, 107, BUY
108, 105, 123, 29, BUY
110, 104, 109, 154, BUY
39, 103, 59, 102, BUY
79, 93, 90, 110, BUY
144, 88, 87, 110, BUY
51, 91, 0, 13, BUY
135, 83, 118, 240, BUY
149, 85, 146, 45, BUY
123, 89, 123, 166, BUY
92, 89, 106, 87, BUY
105, 86, 92, 127, BUY
103, 84, 115, 98, BUY
64, 82, 90, 23, BUY
91, 75, 86, 137, BUY
175, 72, 131, 137, BUY
132, 105, 103, 90, BUY
108, 107, 116, 107, BUY
108, 105, 123, 29, BUY
110, 104, 109, 154, BUY
39, 103, 59, 102, BUY
79, 93, 90, 110, BUY
144, 88, 87, 110, BUY
51, 91, 0, 13, BUY
135, 83, 118, 240, BUY
149, 85, 146, 45, BUY
123, 89, 123, 166, BUY
92, 89, 106, 87, BUY
105, 86, 92, 127, BUY
103, 84, 115, 98, BUY
64, 82, 90, 23, BUY
91, 75, 86, 137, BUY
175, 72, 131, 60, BUY
128, 79, 132, 130, BUY
149, 80, 63, 24, BUY
193, 84, 146, 172, BUY
159, 93, 90, 79, BUY
144, 99, 55, 95, BUY
117, 102, 121, 216, BUY
79, 101, 106, 78, BUY
59, 97, 98, 63, BUY
75, 89, 72, 70, BUY
121, 84, 117, 118, BUY
133, 84, 111, 129, BUY
89, 86, 111, 53, BUY
80, 82, 111, 96, BUY
114, 77, 111, 160, BUY
90, 77, 111, 32, BUY
69, 73, 111, 51, BUY
115, 66, 134, 149, BUY
208, 66, 171, 29, BUY
145, 77, 127, 251, BUY
119, 81, 95, 92, BUY
120, 81, 135, 112, BUY
112, 81, 118, 75, BUY
77, 80, 76, 57, BUY
83, 75, 110, 131, BUY
143, 70, 120, 131, BUY
193, 84, 146, 172, BUY
159, 93, 90, 79, BUY
144, 99, 55, 95, BUY
117, 102, 121, 216, BUY
79, 101, 106, 78, BUY
59, 97, 98, 63, BUY
75, 89, 72, 70, BUY
121, 84, 117, 118, BUY
133, 84, 111, 129, BUY
89, 86, 111, 53, BUY
80, 82, 111, 96, BUY
114, 77, 111, 160, BUY
90, 77, 111, 32, BUY
69, 73, 111, 51, BUY
115, 66, 134, 149, BUY
208, 66, 171, 29, BUY
145, 77, 127, 251, BUY
119, 81, 95, 92, BUY
120, 81, 135, 112, BUY
112, 81, 118, 75, BUY
77, 80, 76, 57, BUY
83, 75, 110, 131, BUY
143, 70, 120, 76, BUY
122, 73, 120, 80, BUY
127, 74, 98, 54, BUY
153, 75, 139, 121, BUY
208, 79, 157, 0, BUY
194, 91, 150, 112, BUY
132, 100, 130, 146, BUY
103, 102, 115, 123, BUY
75, 100, 109, 87, BUY
105, 94, 80, 113, BUY
17, 93, 60, 22, BUY
16, 80, 47, 103, BUY
75, 66, 33, 82, BUY
119, 60, 81, 148, BUY
223, 60, 214, 39, BUY
185, 74, 190, 158, HOLD
123, 82, 145, 163, HOLD
122, 83, 143, 63, HOLD
124, 83, 124, 88, HOLD
95, 84, 92, 68, HOLD
143, 81, 130, 68, HOLD
77, 80, 76, 57, BUY
83, 75, 110, 131, BUY
143, 70, 120, 76, BUY
122, 73, 120, 80, BUY
127, 74, 98, 54, BUY
153, 75, 139, 121, BUY
208, 79, 157, 0, BUY
194, 91, 150, 112, BUY
132, 100, 130, 146, BUY
103, 102, 115, 123, BUY
75, 100, 109, 87, BUY
105, 94, 80, 113, BUY
17, 93, 60, 22, BUY
16, 80, 47, 103, BUY
75, 66, 33, 82, BUY
119, 60, 81, 148, BUY
223, 60, 214, 39, BUY
185, 74, 190, 158, BUY
123, 82, 145, 163, BUY
122, 83, 143, 63, BUY
124, 83, 124, 88, BUY
95, 84, 92, 68, BUY
143, 81, 130, 225, BUY
97, 84, 117, 39, BUY
104, 81, 75, 116, BUY
117, 80, 89, 93, BUY
121, 79, 122, 111, BUY
67, 80, 53, 30, BUY
109, 73, 113, 129, BUY
110, 72, 158, 117, BUY
123, 71, 152, 92, BUY
221, 71, 225, 8, BUY
82, 84, 93, 210, HOLD
122, 80, 110, 243, HOLD
152, 80, 149, 40, HOLD
159, 84, 125, 120, HOLD
83, 89, 84, 46, HOLD
94, 85, 91, 255, HOLD
146, 82, 130, 52, HOLD
101, 85, 106, 60, HOLD
118, 83, 147, 147, HOLD
105, 83, 136, 147, HOLD
90, 153, 90, 134, HOLD
158, 150, 141, 28, HOLD
201, 155, 170, 113, HOLD
107, 163, 111, 87, HOLD
63, 162, 111, 139, HOLD
67, 156, 90, 53, HOLD
124, 151, 132, 199, HOLD
139, 151, 119, 113, HOLD
112, 153, 119, 56, HOLD
110, 153, 118, 66, HOLD
97, 152, 131, 58, HOLD
73, 149, 83, 29, HOLD
120, 145, 106, 207, HOLD
27, 145, 62, 15, HOLD
193, 135, 165, 192, HOLD
110, 143, 112, 187, HOLD
81, 142, 45, 51, HOLD
90, 138, 82, 79, HOLD
59, 135, 85, 67, HOLD
8, 128, 64, 36, HOLD
67, 115, 138, 125, HOLD
94, 108, 120, 162, HOLD
71, 106, 53, 56, HOLD
0, 100, 29, 51, HOLD
105, 84, 120, 132, HOLD
250, 83, 255, 47, HOLD
255, 99, 218, 90, HOLD
144, 115, 139, 198, HOLD
128, 118, 135, 110, HOLD
87, 119, 118, 85, HOLD
67, 116, 120, 77, HOLD
34, 109, 74, 73, HOLD
174, 99, 158, 62, HOLD
51, 106, 37, 86, HOLD
222, 97, 140, 73, HOLD
171, 110, 86, 183, HOLD
69, 116, 112, 82, HOLD
146, 110, 152, 152, HOLD
87, 113, 91, 46, HOLD
106, 110, 150, 105, HOLD
136, 108, 115, 122, HOLD
114, 110, 83, 122, HOLD
8, 128, 64, 36, HOLD
67, 115, 138, 125, HOLD
94, 108, 120, 162, HOLD
71, 106, 53, 56, HOLD
0, 100, 29, 51, HOLD
105, 84, 120, 132, HOLD
250, 83, 255, 47, HOLD
255, 99, 218, 90, HOLD
144, 115, 139, 198, HOLD
128, 118, 135, 110, HOLD
87, 119, 118, 85, HOLD
67, 116, 120, 77, HOLD
34, 109, 74, 73, HOLD
174, 99, 158, 62, HOLD
51, 106, 37, 86, HOLD
222, 97, 140, 73, HOLD
171, 110, 86, 183, HOLD
69, 116, 112, 82, HOLD
146, 110, 152, 152, HOLD
87, 113, 91, 46, HOLD
106, 110, 150, 105, HOLD
136, 108, 115, 122, HOLD
114, 110, 83, 103, HOLD
100, 110, 73, 108, HOLD
131, 107, 126, 50, HOLD
132, 109, 103, 90, HOLD
108, 111, 116, 107, HOLD
108, 109, 123, 29, HOLD
110, 108, 109, 154, HOLD
39, 107, 59, 102, HOLD
79, 97, 90, 110, HOLD
144, 92, 87, 110, HOLD
51, 95, 0, 13, HOLD
135, 87, 118, 240, HOLD
149, 89, 146, 45, HOLD
123, 93, 123, 166, HOLD
92, 93, 106, 87, HOLD
105, 90, 92, 127, HOLD
103, 88, 115, 98, HOLD
64, 86, 90, 23, HOLD
91, 79, 86, 137, HOLD
175, 76, 131, 137, HOLD
132, 109, 103, 90, BUY
108, 111, 116, 107, BUY
108, 109, 123, 29, BUY
110, 108, 109, 154, BUY
39, 107, 59, 102, BUY
79, 97, 90, 110, BUY
144, 92, 87, 110, BUY
51, 95, 0, 13, BUY
135, 87, 118, 240, BUY
149, 89, 146, 45, BUY
123, 93, 123, 166, BUY
92, 93, 106, 87, BUY
105, 90, 92, 127, BUY
103, 88, 115, 98, BUY
64, 86, 90, 23, BUY
91, 79, 86, 137, BUY
175, 76, 131, 60, BUY
128, 83, 132, 130, BUY
149, 84, 63, 24, BUY
193, 88, 146, 172, BUY
159, 97, 90, 79, BUY
144, 103, 55, 95, BUY
117, 106, 121, 216, BUY
79, 105, 106, 78, BUY
59, 101, 98, 63, BUY
75, 93, 72, 70, BUY
121, 88, 117, 118, BUY
133, 88, 111, 129, BUY
89, 90, 111, 53, BUY
80, 86, 111, 96, BUY
114, 81, 111, 160, BUY
90, 81, 111, 32, BUY
69, 77, 111, 51, BUY
115, 70, 134, 149, BUY
208, 70, 171, 29, BUY
145, 81, 127, 251, BUY
119, 85, 95, 92, BUY
120, 85, 135, 112, BUY
112, 85, 118, 75, BUY
77, 84, 76, 57, BUY
83, 79, 110, 131, BUY
143, 74, 120, 131, BUY
193, 88, 146, 172, BUY
159, 97, 90, 79, BUY
144, 103, 55, 95, BUY
117, 106, 121, 216, BUY
79, 105, 106, 78, BUY
59, 101, 98, 63, BUY
75, 93, 72, 70, BUY
121, 88, 117, 118, BUY
133, 88, 111, 129, BUY
89, 90, 111, 53, BUY
80, 86, 111, 96, BUY
114, 81, 111, 160, BUY
90, 81, 111, 32, BUY
69, 77, 111, 51, BUY
115, 70, 134, 149, BUY
208, 70, 171, 29, BUY
145, 81, 127, 251, BUY
119, 85, 95, 92, BUY
120, 85, 135, 112, BUY
112, 85, 118, 75, BUY
77, 84, 76, 57, BUY
83, 79, 110, 131, BUY
143, 74, 120, 76, BUY
122, 77, 120, 80, BUY
127, 78, 98, 54, BUY
153, 79, 139, 121, BUY
208, 83, 157, 0, BUY
194, 95, 150, 112, BUY
132, 104, 130, 146, BUY
103, 106, 115, 123, BUY
75, 104, 109, 87, BUY
105, 98, 80, 113, BUY
17, 97, 60, 22, BUY
16, 84, 47, 103, BUY
75, 70, 33, 82, BUY
119, 64, 81, 148, BUY
223, 64, 214, 39, BUY
185, 78, 190, 158, HOLD
123, 86, 145, 163, HOLD
122, 87, 143, 63, HOLD
124, 87, 124, 88, HOLD
95, 88, 92, 68, HOLD
143, 85, 130, 68, HOLD
77, 84, 76, 57, BUY
83, 79, 110, 131, BUY
143, 74, 120, 76, BUY
122, 77, 120, 80, BUY
127, 78, 98, 54, BUY
153, 79, 139, 121, BUY
208, 83, 157, 0, BUY
194, 95, 150, 112, BUY
132, 104, 130, 146, BUY
103, 106, 115, 123, BUY
75, 104, 109, 87, BUY
105, 98, 80, 113, BUY
17, 97, 60, 22, BUY
16, 84, 47, 103, BUY
75, 70, 33, 82, BUY
119, 64, 81, 148, BUY
223, 64, 214, 39, BUY
185, 78, 190, 158, HOLD
123, 86, 145, 163, HOLD
122, 87, 143, 63, HOLD
124, 87, 124, 88, HOLD
95, 88, 92, 68, HOLD
143, 85, 130, 225, HOLD
97, 88, 117, 39, HOLD
104, 85, 75, 116, HOLD
117, 84, 89, 93, HOLD
121, 83, 122, 111, HOLD
67, 84, 53, 30, HOLD
109, 77, 113, 129, HOLD
110, 76, 158, 117, HOLD
123, 75, 152, 92, HOLD
221, 75, 225, 8, HOLD
82, 88, 93, 210, HOLD
122, 84, 110, 243, HOLD
152, 84, 149, 40, HOLD
159, 88, 125, 120, HOLD
83, 93, 84, 46, HOLD
94, 89, 91, 255, HOLD
146, 86, 130, 52, HOLD
101, 89, 106, 60, HOLD
118, 87, 147, 147, HOLD
105, 87, 136, 147, HOLD
90, 157, 90, 134, HOLD
158, 154, 141, 28, HOLD
201, 159, 170, 113, HOLD
107, 167, 111, 87, HOLD
63, 166, 111, 139, HOLD
67, 160, 90, 53, HOLD
124, 155, 132, 199, HOLD
139, 155, 119, 113, HOLD
112, 157, 119, 56, HOLD
110, 157, 118, 66, HOLD
97, 156, 131, 58, HOLD
73, 153, 83, 29, HOLD
120, 149, 106, 207, HOLD
27, 149, 62, 15, HOLD
193, 139, 165, 192, HOLD
110, 147, 112, 187, HOLD
81, 146, 45, 51, HOLD
90, 142, 82, 79, HOLD
59, 139, 85, 67, HOLD
8, 132, 64, 36, HOLD
67, 119, 138, 125, HOLD
94, 112, 120, 162, HOLD
71, 110, 53, 56, HOLD
0, 104, 29, 51, HOLD
105, 88, 120, 132, HOLD
250, 87, 255, 47, HOLD
255, 103, 218, 90, HOLD
144, 119, 139, 198, HOLD
128, 122, 135, 110, HOLD
87, 123, 118, 85, HOLD
67, 120, 120, 77, HOLD
34, 113, 74, 73, HOLD
174, 103, 158, 62, HOLD
51, 110, 37, 86, HOLD
222, 101, 140, 73, HOLD
171, 114, 86, 183, HOLD
69, 120, 112, 82, HOLD
146, 114, 152, 152, HOLD
87, 117, 91, 46, HOLD
106, 114, 150, 105, HOLD
136, 112, 115, 122, HOLD
114, 114, 83, 122, HOLD
8, 132, 64, 36, HOLD
67, 119, 138, 125, HOLD
94, 112, 120, 162, HOLD
71, 110, 53, 56, HOLD
0, 104, 29, 51, HOLD
105, 88, 120, 132, HOLD
250, 87, 255, 47, HOLD
255, 103, 218, 90, HOLD
144, 119, 139, 198, HOLD
128, 122, 135, 110, HOLD
87, 123, 118, 85, HOLD
67, 120, 120, 77, HOLD
34, 113, 74, 73, HOLD
174, 103, 158, 62, HOLD
51, 110, 37, 86, HOLD
222, 101, 140, 73, HOLD
171, 114, 86, 183, HOLD
69, 120, 112, 82, HOLD
146, 114, 152, 152, HOLD
87, 117, 91, 46, HOLD
106, 114, 150, 105, HOLD
136, 112, 115, 122, HOLD
114, 114, 83, 103, HOLD
100, 114, 73, 108, HOLD
131, 111, 126, 50, HOLD
132, 113, 103, 90, HOLD
108, 115, 116, 107, HOLD
108, 113, 123, 29, HOLD
110, 112, 109, 154, HOLD
39, 111, 59, 102, HOLD
79, 101, 90, 110, HOLD
144, 96, 87, 110, HOLD
51, 99, 0, 13, HOLD
135, 91, 118, 240, HOLD
149, 93, 146, 45, HOLD
123, 97, 123, 166, HOLD
92, 97, 106, 87, HOLD
105, 94, 92, 127, HOLD
103, 92, 115, 98, HOLD
64, 90, 90, 23, HOLD
91, 83, 86, 137, HOLD
175, 80, 131, 137, HOLD
132, 113, 103, 90, HOLD
108, 115, 116, 107, HOLD
108, 113, 123, 29, HOLD
110, 112, 109, 154, HOLD
39, 111, 59, 102, HOLD
79, 101, 90, 110, HOLD
144, 96, 87, 110, HOLD
51, 99, 0, 13, HOLD
135, 91, 118, 240, HOLD
149, 93, 146, 45, HOLD
123, 97, 123, 166, HOLD
92, 97, 106, 87, HOLD
105, 94, 92, 127, HOLD
103, 92, 115, 98, HOLD
64, 90, 90, 23, HOLD
91, 83, 86, 137, HOLD
175, 80, 131, 60, HOLD
128, 87, 132, 130, HOLD
149, 88, 63, 24, HOLD
193, 92, 146, 172, HOLD
159, 101, 90, 79, HOLD
144, 107, 55, 95, HOLD
117, 110, 121, 216, HOLD
79, 109, 106, 78, HOLD
59, 105, 98, 63, HOLD
75, 97, 72, 70, HOLD
121, 92, 117, 118, HOLD
133, 92, 111, 129, HOLD
89, 94, 111, 53, HOLD
80, 90, 111, 96, HOLD
114, 85, 111, 160, HOLD
90, 85, 111, 32, HOLD
69, 81, 111, 51, HOLD
115, 74, 134, 149, HOLD
208, 74, 171, 29, HOLD
145, 85, 127, 251, HOLD
119, 89, 95, 92, HOLD
120, 89, 135, 112, HOLD
112, 89, 118, 75, HOLD
77, 88, 76, 57, HOLD
83, 83, 110, 131, HOLD
143, 78, 120, 131, HOLD
193, 92, 146, 172, BUY
159, 101, 90, 79, BUY
144, 107, 55, 95, BUY
117, 110, 121, 216, BUY
79, 109, 106, 78, BUY
59, 105, 98, 63, BUY
75, 97, 72, 70, BUY
121, 92, 117, 118, BUY
133, 92, 111, 129, BUY
89, 94, 111, 53, BUY
80, 90, 111, 96, BUY
114, 85, 111, 160, BUY
90, 85, 111, 32, BUY
69, 81, 111, 51, BUY
115, 74, 134, 149, BUY
208, 74, 171, 29, BUY
145, 85, 127, 251, BUY
119, 89, 95, 92, BUY
120, 89, 135, 112, BUY
112, 89, 118, 75, BUY
77, 88, 76, 57, BUY
83, 83, 110, 131, BUY
143, 78, 120, 76, BUY
122, 81, 120, 80, BUY
127, 82, 98, 54, BUY
153, 83, 139, 121, BUY
208, 87, 157, 0, BUY
194, 99, 150, 112, BUY
132, 108, 130, 146, BUY
103, 110, 115, 123, BUY
75, 108, 109, 87, BUY
105, 102, 80, 113, BUY
17, 101, 60, 22, BUY
16, 88, 47, 103, BUY
75, 74, 33, 82, BUY
119, 68, 81, 148, BUY
223, 68, 214, 39, BUY
185, 82, 190, 158, HOLD
123, 90, 145, 163, HOLD
122, 91, 143, 63, HOLD
124, 91, 124, 88, HOLD
95, 92, 92, 68, HOLD
143, 89, 130, 68, HOLD
77, 88, 76, 57, BUY
83, 83, 110, 131, BUY
143, 78, 120, 76, BUY
122, 81, 120, 80, BUY
127, 82, 98, 54, BUY
153, 83, 139, 121, BUY
208, 87, 157, 0, BUY
194, 99, 150, 112, BUY
132, 108, 130, 146, BUY
