Chg, spotDist, metRelChg, volChg, target
104, 43, 153, 22, HOLD
122, 43, 153, 43, HOLD
76, 44, 153, 34, HOLD
35, 44, 153, 22, HOLD
55, 42, 156, 57, HOLD
144, 41, 138, 11, HOLD
112, 43, 154, 54, HOLD
86, 43, 118, 28, HOLD
73, 43, 171, 56, HOLD
85, 43, 173, 29, HOLD
102, 43, 198, 31, HOLD
49, 43, 174, 23, HOLD
120, 42, 156, 29, HOLD
104, 43, 181, 46, HOLD
101, 43, 126, 35, HOLD
79, 43, 113, 37, HOLD
129, 43, 94, 37, HOLD
32, 46, 182, 36, HOLD
80, 44, 165, 24, HOLD
73, 44, 135, 33, HOLD
76, 43, 153, 45, HOLD
93, 43, 153, 43, HOLD
104, 43, 153, 22, HOLD
122, 43, 153, 43, HOLD
76, 44, 153, 34, HOLD
35, 44, 153, 22, HOLD
55, 42, 156, 57, HOLD
144, 41, 138, 11, HOLD
112, 43, 154, 54, HOLD
86, 43, 118, 28, HOLD
73, 43, 171, 56, HOLD
85, 43, 173, 29, HOLD
102, 43, 198, 31, HOLD
49, 43, 174, 23, HOLD
120, 42, 156, 29, HOLD
104, 43, 181, 46, HOLD
101, 43, 126, 35, HOLD
79, 43, 113, 37, HOLD
129, 43, 94, 6, HOLD
138, 44, 122, 50, HOLD
78, 46, 142, 36, HOLD
70, 45, 167, 48, HOLD
53, 45, 196, 31, HOLD
90, 44, 127, 10, HOLD
20, 44, 187, 32, HOLD
38, 41, 191, 43, HOLD
196, 40, 251, 5, HOLD
174, 43, 211, 83, HOLD
105, 46, 132, 44, HOLD
81, 46, 141, 33, HOLD
59, 46, 163, 49, HOLD
101, 45, 218, 18, HOLD
78, 45, 149, 55, HOLD
121, 45, 214, 20, HOLD
118, 46, 174, 29, HOLD
56, 47, 167, 255, HOLD
134, 45, 179, 0, HOLD
179, 47, 236, 24, HOLD
117, 49, 205, 35, BUY
126, 50, 212, 35, BUY
78, 46, 142, 36, HOLD
70, 45, 167, 48, HOLD
53, 45, 196, 31, HOLD
90, 44, 127, 10, HOLD
20, 44, 187, 32, HOLD
38, 41, 191, 43, HOLD
196, 40, 251, 5, HOLD
174, 43, 211, 83, HOLD
105, 46, 132, 44, HOLD
81, 46, 141, 33, HOLD
59, 46, 163, 49, HOLD
101, 45, 218, 18, HOLD
78, 45, 149, 55, HOLD
121, 45, 214, 20, HOLD
118, 46, 174, 29, HOLD
56, 47, 167, 255, HOLD
134, 45, 179, 0, HOLD
179, 47, 236, 24, HOLD
117, 49, 205, 35, BUY
126, 50, 212, 2, BUY
142, 51, 249, 42, BUY
38, 53, 189, 43, BUY
29, 51, 137, 37, BUY
54, 49, 86, 34, BUY
76, 48, 182, 36, BUY
73, 48, 119, 23, BUY
32, 47, 70, 53, BUY
141, 46, 159, 16, HOLD
114, 47, 214, 51, BUY
99, 48, 183, 37, BUY
107, 48, 150, 27, BUY
61, 49, 145, 32, BUY
51, 48, 168, 25, BUY
27, 47, 144, 28, HOLD
78, 45, 181, 56, HOLD
98, 44, 95, 14, HOLD
113, 45, 121, 50, HOLD
101, 45, 138, 38, HOLD
70, 46, 149, 76, HOLD
69, 45, 227, 3, HOLD
103, 44, 124, 3, HOLD
74, 54, 208, 15, BUY
94, 54, 185, 19, BUY
114, 54, 155, 56, BUY
63, 55, 147, 49, BUY
72, 54, 160, 13, BUY
36, 53, 165, 27, BUY
101, 52, 218, 26, BUY
105, 52, 161, 47, BUY
80, 53, 253, 32, BUY
110, 52, 115, 28, BUY
67, 53, 142, 53, BUY
108, 52, 139, 29, BUY
92, 53, 166, 42, BUY
63, 53, 200, 29, BUY
48, 52, 255, 14, BUY
24, 51, 226, 17, BUY
31, 49, 143, 29, BUY
60, 47, 110, 54, BUY
21, 46, 171, 16, HOLD
48, 44, 142, 31, HOLD
47, 43, 69, 93, HOLD
54, 41, 0, 19, HOLD
46, 40, 88, 31, HOLD
81, 39, 165, 63, HOLD
48, 38, 180, 14, HOLD
0, 37, 160, 19, HOLD
52, 34, 220, 42, HOLD
110, 33, 144, 21, HOLD
120, 33, 207, 64, HOLD
255, 34, 203, 3, HOLD
235, 40, 188, 46, HOLD
14, 44, 162, 49, HOLD
76, 42, 148, 58, HOLD
53, 41, 135, 24, HOLD
7, 40, 138, 22, HOLD
167, 37, 227, 23, HOLD
156, 40, 201, 41, HOLD
105, 42, 147, 37, HOLD
64, 42, 118, 46, HOLD
137, 42, 172, 35, HOLD
80, 43, 170, 22, HOLD
54, 43, 149, 22, HOLD
48, 44, 142, 31, HOLD
47, 43, 69, 93, HOLD
54, 41, 0, 19, HOLD
46, 40, 88, 31, HOLD
81, 39, 165, 63, HOLD
48, 38, 180, 14, HOLD
0, 37, 160, 19, HOLD
52, 34, 220, 42, HOLD
110, 33, 144, 21, HOLD
120, 33, 207, 64, HOLD
255, 34, 203, 3, HOLD
235, 40, 188, 46, HOLD
14, 44, 162, 49, HOLD
76, 42, 148, 58, HOLD
53, 41, 135, 24, HOLD
7, 40, 138, 22, HOLD
167, 37, 227, 23, HOLD
156, 40, 201, 41, HOLD
105, 42, 147, 37, HOLD
64, 42, 118, 46, HOLD
137, 42, 172, 35, HOLD
80, 43, 170, 22, HOLD
54, 43, 149, 18, HOLD
79, 42, 153, 54, HOLD
46, 41, 173, 52, HOLD
63, 40, 165, 22, HOLD
152, 39, 138, 28, HOLD
134, 41, 158, 37, HOLD
97, 42, 140, 33, HOLD
113, 42, 182, 18, HOLD
58, 43, 122, 78, HOLD
44, 42, 139, 24, HOLD
110, 41, 175, 50, HOLD
78, 41, 176, 34, HOLD
66, 41, 203, 24, HOLD
86, 40, 162, 22, HOLD
131, 40, 120, 38, HOLD
76, 41, 152, 60, HOLD
178, 41, 116, 3, HOLD
120, 44, 93, 52, HOLD
164, 45, 125, 16, HOLD
133, 47, 54, 43, BUY
88, 48, 173, 43, BUY
46, 41, 173, 52, HOLD
63, 40, 165, 22, HOLD
152, 39, 138, 28, HOLD
134, 41, 158, 37, HOLD
97, 42, 140, 33, HOLD
113, 42, 182, 18, HOLD
58, 43, 122, 78, HOLD
44, 42, 139, 24, HOLD
110, 41, 175, 50, HOLD
78, 41, 176, 34, HOLD
66, 41, 203, 24, HOLD
86, 40, 162, 22, HOLD
131, 40, 120, 38, HOLD
76, 41, 152, 60, HOLD
178, 41, 116, 3, HOLD
120, 44, 93, 52, HOLD
164, 45, 125, 16, HOLD
133, 47, 54, 43, BUY
88, 48, 173, 60, BUY
83, 48, 221, 31, BUY
32, 48, 182, 36, BUY
80, 46, 165, 24, HOLD
73, 46, 135, 33, HOLD
76, 45, 153, 45, HOLD
93, 45, 153, 43, HOLD
104, 45, 153, 22, HOLD
122, 45, 153, 43, HOLD
76, 46, 153, 34, HOLD
35, 46, 153, 22, HOLD
55, 44, 156, 57, HOLD
144, 43, 138, 11, HOLD
112, 45, 154, 54, HOLD
86, 45, 118, 28, HOLD
73, 45, 171, 56, HOLD
85, 45, 173, 29, HOLD
102, 45, 198, 31, HOLD
49, 45, 174, 23, HOLD
120, 44, 156, 29, HOLD
104, 45, 181, 46, HOLD
101, 45, 126, 35, HOLD
79, 45, 113, 37, HOLD
129, 45, 94, 37, HOLD
32, 48, 182, 36, BUY
80, 46, 165, 24, HOLD
73, 46, 135, 33, HOLD
76, 45, 153, 45, HOLD
93, 45, 153, 43, HOLD
104, 45, 153, 22, HOLD
122, 45, 153, 43, HOLD
76, 46, 153, 34, HOLD
35, 46, 153, 22, HOLD
55, 44, 156, 57, HOLD
144, 43, 138, 11, HOLD
112, 45, 154, 54, HOLD
86, 45, 118, 28, HOLD
73, 45, 171, 56, HOLD
85, 45, 173, 29, HOLD
102, 45, 198, 31, HOLD
49, 45, 174, 23, HOLD
120, 44, 156, 29, HOLD
104, 45, 181, 46, HOLD
101, 45, 126, 35, HOLD
79, 45, 113, 37, HOLD
129, 45, 94, 6, HOLD
138, 46, 122, 50, HOLD
78, 48, 142, 36, BUY
70, 47, 167, 48, BUY
53, 47, 196, 31, HOLD
90, 45, 127, 10, HOLD
20, 45, 187, 32, HOLD
38, 43, 191, 43, HOLD
196, 42, 251, 5, HOLD
174, 45, 211, 83, BUY
105, 47, 132, 44, BUY
81, 48, 141, 33, BUY
59, 48, 163, 49, BUY
101, 47, 218, 18, HOLD
78, 47, 149, 55, BUY
121, 47, 214, 20, HOLD
118, 48, 174, 29, BUY
56, 48, 167, 255, BUY
134, 47, 179, 0, BUY
179, 49, 236, 24, BUY
117, 51, 205, 35, BUY
126, 52, 212, 35, BUY
78, 48, 142, 36, BUY
70, 47, 167, 48, BUY
53, 47, 196, 31, HOLD
90, 45, 127, 10, HOLD
20, 45, 187, 32, HOLD
38, 43, 191, 43, HOLD
196, 42, 251, 5, HOLD
174, 45, 211, 83, BUY
105, 47, 132, 44, BUY
81, 48, 141, 33, BUY
59, 48, 163, 49, BUY
101, 47, 218, 18, HOLD
78, 47, 149, 55, BUY
121, 47, 214, 20, HOLD
118, 48, 174, 29, BUY
56, 48, 167, 255, BUY
134, 47, 179, 0, BUY
179, 49, 236, 24, BUY
117, 51, 205, 35, BUY
126, 52, 212, 2, BUY
142, 53, 249, 42, BUY
38, 55, 189, 43, BUY
29, 53, 137, 37, BUY
54, 51, 86, 34, BUY
76, 50, 182, 36, BUY
73, 50, 119, 23, BUY
32, 49, 70, 53, BUY
141, 48, 159, 16, BUY
114, 49, 214, 51, BUY
99, 50, 183, 37, BUY
107, 50, 150, 27, BUY
61, 51, 145, 32, BUY
51, 50, 168, 25, BUY
27, 49, 144, 28, BUY
78, 47, 181, 56, BUY
98, 46, 95, 14, HOLD
113, 47, 121, 50, BUY
101, 47, 138, 38, BUY
70, 48, 149, 76, BUY
69, 47, 227, 3, HOLD
103, 46, 124, 3, HOLD
74, 56, 208, 15, BUY
94, 56, 185, 19, BUY
114, 56, 155, 56, BUY
63, 57, 147, 49, BUY
72, 56, 160, 13, BUY
36, 55, 165, 27, BUY
101, 54, 218, 26, BUY
105, 54, 161, 47, BUY
80, 55, 253, 32, BUY
110, 54, 115, 28, BUY
67, 55, 142, 53, BUY
108, 54, 139, 29, BUY
92, 55, 166, 42, BUY
63, 55, 200, 29, BUY
48, 54, 255, 14, BUY
24, 53, 226, 17, BUY
31, 51, 143, 29, BUY
60, 49, 110, 54, BUY
21, 48, 171, 16, BUY
48, 46, 142, 31, BUY
47, 45, 69, 93, HOLD
54, 43, 0, 19, HOLD
46, 42, 88, 31, HOLD
81, 41, 165, 63, HOLD
48, 40, 180, 14, HOLD
0, 39, 160, 19, HOLD
52, 36, 220, 42, HOLD
110, 35, 144, 21, HOLD
120, 35, 207, 64, HOLD
255, 36, 203, 3, HOLD
235, 42, 188, 46, HOLD
14, 46, 162, 49, BUY
76, 44, 148, 58, HOLD
53, 43, 135, 24, HOLD
7, 42, 138, 22, HOLD
167, 39, 227, 23, HOLD
156, 42, 201, 41, HOLD
105, 44, 147, 37, HOLD
64, 44, 118, 46, HOLD
137, 43, 172, 35, HOLD
80, 45, 170, 22, HOLD
54, 45, 149, 22, HOLD
48, 46, 142, 31, BUY
47, 45, 69, 93, HOLD
54, 43, 0, 19, HOLD
46, 42, 88, 31, HOLD
81, 41, 165, 63, HOLD
48, 40, 180, 14, HOLD
0, 39, 160, 19, HOLD
52, 36, 220, 42, HOLD
110, 35, 144, 21, HOLD
120, 35, 207, 64, HOLD
255, 36, 203, 3, HOLD
235, 42, 188, 46, HOLD
14, 46, 162, 49, BUY
76, 44, 148, 58, HOLD
53, 43, 135, 24, HOLD
7, 42, 138, 22, HOLD
167, 39, 227, 23, HOLD
156, 42, 201, 41, HOLD
105, 44, 147, 37, HOLD
64, 44, 118, 46, HOLD
137, 43, 172, 35, HOLD
80, 45, 170, 22, HOLD
54, 45, 149, 18, HOLD
79, 43, 153, 54, HOLD
46, 43, 173, 52, HOLD
63, 42, 165, 22, HOLD
152, 41, 138, 28, HOLD
134, 43, 158, 37, HOLD
97, 44, 140, 33, HOLD
113, 44, 182, 18, HOLD
58, 45, 122, 78, HOLD
44, 44, 139, 24, HOLD
110, 43, 175, 50, HOLD
78, 43, 176, 34, HOLD
66, 43, 203, 24, HOLD
86, 42, 162, 22, HOLD
131, 42, 120, 38, HOLD
76, 43, 152, 60, HOLD
178, 43, 116, 3, HOLD
120, 46, 93, 52, BUY
164, 46, 125, 16, BUY
133, 49, 54, 43, BUY
88, 50, 173, 43, BUY
46, 43, 173, 52, HOLD
63, 42, 165, 22, HOLD
152, 41, 138, 28, HOLD
134, 43, 158, 37, HOLD
97, 44, 140, 33, HOLD
113, 44, 182, 18, HOLD
58, 45, 122, 78, HOLD
44, 44, 139, 24, HOLD
110, 43, 175, 50, HOLD
78, 43, 176, 34, HOLD
66, 43, 203, 24, HOLD
86, 42, 162, 22, HOLD
131, 42, 120, 38, HOLD
76, 43, 152, 60, HOLD
178, 43, 116, 3, HOLD
120, 46, 93, 52, BUY
164, 46, 125, 16, BUY
133, 49, 54, 43, BUY
88, 50, 173, 60, BUY
83, 50, 221, 31, BUY
32, 50, 182, 36, BUY
80, 48, 165, 24, BUY
73, 48, 135, 33, BUY
76, 47, 153, 45, BUY
93, 47, 153, 43, BUY
104, 47, 153, 22, BUY
122, 47, 153, 43, BUY
76, 48, 153, 34, BUY
35, 48, 153, 22, BUY
55, 46, 156, 57, BUY
144, 45, 138, 11, HOLD
112, 47, 154, 54, BUY
86, 47, 118, 28, BUY
73, 47, 171, 56, BUY
85, 47, 173, 29, HOLD
102, 46, 198, 31, HOLD
49, 47, 174, 23, BUY
120, 46, 156, 29, HOLD
104, 46, 181, 46, BUY
101, 47, 126, 35, BUY
79, 47, 113, 37, BUY
129, 47, 94, 37, BUY
32, 50, 182, 36, BUY
80, 48, 165, 24, BUY
73, 48, 135, 33, BUY
76, 47, 153, 45, BUY
93, 47, 153, 43, BUY
104, 47, 153, 22, BUY
122, 47, 153, 43, BUY
76, 48, 153, 34, BUY
35, 48, 153, 22, BUY
55, 46, 156, 57, BUY
144, 45, 138, 11, HOLD
112, 47, 154, 54, BUY
86, 47, 118, 28, BUY
73, 47, 171, 56, BUY
85, 47, 173, 29, HOLD
102, 46, 198, 31, HOLD
49, 47, 174, 23, BUY
120, 46, 156, 29, HOLD
104, 46, 181, 46, BUY
101, 47, 126, 35, BUY
79, 47, 113, 37, BUY
129, 47, 94, 6, BUY
138, 48, 122, 50, BUY
78, 50, 142, 36, BUY
70, 49, 167, 48, BUY
53, 49, 196, 31, BUY
90, 47, 127, 10, BUY
20, 47, 187, 32, BUY
38, 45, 191, 43, HOLD
196, 44, 251, 5, HOLD
174, 47, 211, 83, BUY
105, 49, 132, 44, BUY
81, 50, 141, 33, BUY
59, 50, 163, 49, BUY
101, 49, 218, 18, BUY
78, 49, 149, 55, BUY
121, 49, 214, 20, BUY
118, 50, 174, 29, BUY
56, 50, 167, 255, BUY
134, 49, 179, 0, BUY
179, 51, 236, 24, BUY
117, 53, 205, 35, BUY
126, 54, 212, 35, BUY
78, 50, 142, 36, BUY
70, 49, 167, 48, BUY
53, 49, 196, 31, BUY
90, 47, 127, 10, BUY
20, 47, 187, 32, BUY
38, 45, 191, 43, HOLD
196, 44, 251, 5, HOLD
174, 47, 211, 83, BUY
105, 49, 132, 44, BUY
81, 50, 141, 33, BUY
59, 50, 163, 49, BUY
101, 49, 218, 18, BUY
78, 49, 149, 55, BUY
121, 49, 214, 20, BUY
118, 50, 174, 29, BUY
56, 50, 167, 255, BUY
134, 49, 179, 0, BUY
179, 51, 236, 24, BUY
117, 53, 205, 35, BUY
126, 54, 212, 2, BUY
142, 55, 249, 42, BUY
38, 57, 189, 43, BUY
29, 55, 137, 37, BUY
54, 53, 86, 34, BUY
76, 52, 182, 36, BUY
73, 52, 119, 23, BUY
32, 51, 70, 53, BUY
141, 50, 159, 16, BUY
114, 51, 214, 51, BUY
99, 52, 183, 37, BUY
107, 52, 150, 27, BUY
61, 53, 145, 32, BUY
51, 52, 168, 25, BUY
27, 51, 144, 28, BUY
78, 49, 181, 56, BUY
98, 48, 95, 14, BUY
113, 49, 121, 50, BUY
101, 49, 138, 38, BUY
70, 50, 149, 76, BUY
69, 49, 227, 3, BUY
103, 48, 124, 3, BUY
74, 58, 208, 15, BUY
94, 58, 185, 19, BUY
114, 58, 155, 56, BUY
63, 59, 147, 49, BUY
72, 58, 160, 13, BUY
36, 57, 165, 27, BUY
101, 56, 218, 26, BUY
105, 56, 161, 47, BUY
80, 56, 253, 32, BUY
110, 56, 115, 28, BUY
67, 57, 142, 53, BUY
108, 56, 139, 29, BUY
92, 57, 166, 42, BUY
63, 57, 200, 29, BUY
48, 56, 255, 14, BUY
24, 55, 226, 17, BUY
31, 53, 143, 29, BUY
60, 51, 110, 54, BUY
21, 50, 171, 16, BUY
48, 48, 142, 31, BUY
47, 46, 69, 93, BUY
54, 45, 0, 19, HOLD
46, 44, 88, 31, HOLD
81, 43, 165, 63, HOLD
48, 42, 180, 14, HOLD
0, 41, 160, 19, HOLD
52, 38, 220, 42, HOLD
110, 37, 144, 21, HOLD
120, 37, 207, 64, HOLD
255, 38, 203, 3, HOLD
235, 43, 188, 46, BUY
14, 48, 162, 49, BUY
76, 46, 148, 58, BUY
53, 45, 135, 24, HOLD
7, 44, 138, 22, HOLD
167, 41, 227, 23, HOLD
156, 44, 201, 41, BUY
105, 46, 147, 37, BUY
64, 46, 118, 46, BUY
137, 45, 172, 35, BUY
80, 47, 170, 22, BUY
54, 47, 149, 22, BUY
48, 48, 142, 31, BUY
47, 46, 69, 93, BUY
54, 45, 0, 19, HOLD
46, 44, 88, 31, HOLD
81, 43, 165, 63, HOLD
48, 42, 180, 14, HOLD
0, 41, 160, 19, HOLD
52, 38, 220, 42, HOLD
110, 37, 144, 21, HOLD
120, 37, 207, 64, HOLD
255, 38, 203, 3, HOLD
235, 43, 188, 46, BUY
14, 48, 162, 49, BUY
76, 46, 148, 58, BUY
53, 45, 135, 24, HOLD
7, 44, 138, 22, HOLD
167, 41, 227, 23, HOLD
156, 44, 201, 41, BUY
105, 46, 147, 37, BUY
64, 46, 118, 46, BUY
137, 45, 172, 35, BUY
80, 47, 170, 22, BUY
54, 47, 149, 18, BUY
79, 45, 153, 54, BUY
46, 45, 173, 52, BUY
63, 44, 165, 22, HOLD
152, 43, 138, 28, HOLD
134, 45, 158, 37, HOLD
97, 46, 140, 33, BUY
113, 46, 182, 18, BUY
58, 47, 122, 78, BUY
44, 46, 139, 24, BUY
110, 45, 175, 50, HOLD
78, 45, 176, 34, HOLD
66, 45, 203, 24, HOLD
86, 44, 162, 22, HOLD
131, 44, 120, 38, HOLD
76, 45, 152, 60, HOLD
178, 45, 116, 3, HOLD
120, 47, 93, 52, BUY
164, 48, 125, 16, BUY
133, 51, 54, 43, BUY
88, 52, 173, 43, BUY
46, 45, 173, 52, BUY
63, 44, 165, 22, HOLD
152, 43, 138, 28, HOLD
134, 45, 158, 37, HOLD
97, 46, 140, 33, BUY
113, 46, 182, 18, BUY
58, 47, 122, 78, BUY
44, 46, 139, 24, BUY
110, 45, 175, 50, HOLD
78, 45, 176, 34, HOLD
66, 45, 203, 24, HOLD
86, 44, 162, 22, HOLD
131, 44, 120, 38, HOLD
76, 45, 152, 60, HOLD
178, 45, 116, 3, HOLD
120, 47, 93, 52, BUY
164, 48, 125, 16, BUY
133, 51, 54, 43, BUY
88, 52, 173, 60, BUY
83, 52, 221, 31, BUY
32, 52, 182, 36, BUY
80, 50, 165, 24, BUY
73, 50, 135, 33, BUY
76, 49, 153, 45, BUY
93, 49, 153, 43, BUY
104, 49, 153, 22, BUY
122, 49, 153, 43, BUY
76, 50, 153, 34, BUY
35, 50, 153, 22, BUY
55, 48, 156, 57, BUY
144, 47, 138, 11, BUY
112, 49, 154, 54, BUY
86, 49, 118, 28, BUY
73, 49, 171, 56, BUY
85, 49, 173, 29, BUY
102, 48, 198, 31, BUY
49, 49, 174, 23, BUY
120, 47, 156, 29, BUY
104, 48, 181, 46, BUY
101, 49, 126, 35, BUY
79, 49, 113, 37, BUY
129, 49, 94, 37, BUY
32, 52, 182, 36, BUY
80, 50, 165, 24, BUY
73, 50, 135, 33, BUY
76, 49, 153, 45, BUY
93, 49, 153, 43, BUY
104, 49, 153, 22, BUY
122, 49, 153, 43, BUY
76, 50, 153, 34, BUY
35, 50, 153, 22, BUY
55, 48, 156, 57, BUY
144, 47, 138, 11, BUY
112, 49, 154, 54, BUY
86, 49, 118, 28, BUY
73, 49, 171, 56, BUY
85, 49, 173, 29, BUY
102, 48, 198, 31, BUY
49, 49, 174, 23, BUY
120, 47, 156, 29, BUY
104, 48, 181, 46, BUY
101, 49, 126, 35, BUY
79, 49, 113, 37, BUY
129, 49, 94, 6, BUY
138, 50, 122, 50, BUY
78, 51, 142, 36, BUY
70, 51, 167, 48, BUY
53, 50, 196, 31, BUY
90, 49, 127, 10, BUY
20, 49, 187, 32, BUY
38, 47, 191, 43, BUY
196, 46, 251, 5, HOLD
174, 49, 211, 83, BUY
105, 51, 132, 44, BUY
81, 52, 141, 33, BUY
59, 51, 163, 49, BUY
101, 51, 218, 18, BUY
78, 51, 149, 55, BUY
121, 51, 214, 20, BUY
118, 51, 174, 29, BUY
56, 52, 167, 255, BUY
134, 51, 179, 0, BUY
179, 53, 236, 24, BUY
117, 55, 205, 35, BUY
126, 56, 212, 35, BUY
78, 51, 142, 36, BUY
70, 51, 167, 48, BUY
53, 50, 196, 31, BUY
90, 49, 127, 10, BUY
20, 49, 187, 32, BUY
38, 47, 191, 43, BUY
196, 46, 251, 5, HOLD
174, 49, 211, 83, BUY
105, 51, 132, 44, BUY
81, 52, 141, 33, BUY
59, 51, 163, 49, BUY
101, 51, 218, 18, BUY
78, 51, 149, 55, BUY
121, 51, 214, 20, BUY
118, 51, 174, 29, BUY
56, 52, 167, 255, BUY
134, 51, 179, 0, BUY
179, 53, 236, 24, BUY
117, 55, 205, 35, BUY
126, 56, 212, 2, BUY
142, 57, 249, 42, BUY
38, 59, 189, 43, BUY
29, 57, 137, 37, BUY
54, 55, 86, 34, BUY
76, 54, 182, 36, BUY
73, 54, 119, 23, BUY
32, 53, 70, 53, BUY
141, 51, 159, 16, BUY
114, 53, 214, 51, BUY
99, 54, 183, 37, BUY
107, 54, 150, 27, BUY
61, 54, 145, 32, BUY
51, 54, 168, 25, BUY
27, 52, 144, 28, BUY
78, 51, 181, 56, BUY
98, 50, 95, 14, BUY
113, 50, 121, 50, BUY
101, 51, 138, 38, BUY
70, 51, 149, 76, BUY
69, 51, 227, 3, BUY
103, 50, 124, 3, BUY
74, 60, 208, 15, BUY
94, 60, 185, 19, BUY
114, 60, 155, 56, BUY
63, 61, 147, 49, BUY
72, 60, 160, 13, BUY
36, 59, 165, 27, BUY
101, 58, 218, 26, BUY
105, 58, 161, 47, BUY
80, 58, 253, 32, BUY
110, 58, 115, 28, BUY
67, 59, 142, 53, BUY
108, 58, 139, 29, BUY
92, 59, 166, 42, BUY
63, 59, 200, 29, BUY
48, 58, 255, 14, BUY
24, 57, 226, 17, BUY
31, 55, 143, 29, BUY
60, 53, 110, 54, BUY
21, 52, 171, 16, BUY
48, 50, 142, 31, BUY
47, 48, 69, 93, BUY
54, 47, 0, 19, BUY
46, 46, 88, 31, BUY
81, 44, 165, 63, HOLD
48, 44, 180, 14, HOLD
0, 43, 160, 19, HOLD
52, 40, 220, 42, HOLD
110, 39, 144, 21, HOLD
120, 39, 207, 64, HOLD
255, 40, 203, 3, HOLD
235, 45, 188, 46, BUY
14, 50, 162, 49, BUY
76, 47, 148, 58, BUY
53, 47, 135, 24, BUY
7, 46, 138, 22, BUY
167, 43, 227, 23, HOLD
156, 46, 201, 41, BUY
105, 48, 147, 37, BUY
64, 48, 118, 46, BUY
137, 47, 172, 35, BUY
80, 49, 170, 22, BUY
54, 48, 149, 22, BUY
48, 50, 142, 31, BUY
47, 48, 69, 93, BUY
54, 47, 0, 19, BUY
46, 46, 88, 31, BUY
81, 44, 165, 63, HOLD
48, 44, 180, 14, HOLD
0, 43, 160, 19, HOLD
52, 40, 220, 42, HOLD
110, 39, 144, 21, HOLD
120, 39, 207, 64, HOLD
255, 40, 203, 3, HOLD
235, 45, 188, 46, BUY
14, 50, 162, 49, BUY
76, 47, 148, 58, BUY
53, 47, 135, 24, BUY
7, 46, 138, 22, BUY
167, 43, 227, 23, HOLD
156, 46, 201, 41, BUY
105, 48, 147, 37, BUY
64, 48, 118, 46, BUY
137, 47, 172, 35, BUY
80, 49, 170, 22, BUY
54, 48, 149, 18, BUY
79, 47, 153, 54, BUY
46, 47, 173, 52, BUY
63, 46, 165, 22, BUY
152, 45, 138, 28, HOLD
134, 47, 158, 37, BUY
97, 48, 140, 33, BUY
113, 48, 182, 18, BUY
58, 49, 122, 78, BUY
44, 48, 139, 24, BUY
110, 46, 175, 50, BUY
78, 47, 176, 34, BUY
66, 47, 203, 24, BUY
86, 46, 162, 22, BUY
131, 46, 120, 38, BUY
76, 47, 152, 60, BUY
178, 47, 116, 3, BUY
120, 49, 93, 52, BUY
164, 50, 125, 16, BUY
133, 53, 54, 43, BUY
88, 54, 173, 43, BUY
46, 47, 173, 52, BUY
63, 46, 165, 22, BUY
152, 45, 138, 28, HOLD
134, 47, 158, 37, BUY
97, 48, 140, 33, BUY
113, 48, 182, 18, BUY
58, 49, 122, 78, BUY
44, 48, 139, 24, BUY
110, 46, 175, 50, BUY
78, 47, 176, 34, BUY
66, 47, 203, 24, BUY
86, 46, 162, 22, BUY
131, 46, 120, 38, BUY
76, 47, 152, 60, BUY
178, 47, 116, 3, BUY
120, 49, 93, 52, BUY
164, 50, 125, 16, BUY
133, 53, 54, 43, BUY
88, 54, 173, 60, BUY
83, 54, 221, 31, BUY
32, 54, 182, 36, BUY
80, 52, 165, 24, BUY
73, 51, 135, 33, BUY
76, 51, 153, 45, BUY
93, 51, 153, 43, BUY
104, 51, 153, 22, BUY
122, 51, 153, 43, BUY
76, 52, 153, 34, BUY
35, 52, 153, 22, BUY
55, 50, 156, 57, BUY
144, 49, 138, 11, BUY
112, 50, 154, 54, BUY
86, 51, 118, 28, BUY
73, 51, 171, 56, BUY
85, 50, 173, 29, BUY
102, 50, 198, 31, BUY
49, 51, 174, 23, BUY
120, 49, 156, 29, BUY
104, 50, 181, 46, BUY
101, 51, 126, 35, BUY
79, 51, 113, 37, BUY
129, 51, 94, 37, BUY
32, 54, 182, 36, BUY
80, 52, 165, 24, BUY
73, 51, 135, 33, BUY
76, 51, 153, 45, BUY
93, 51, 153, 43, BUY
104, 51, 153, 22, BUY
122, 51, 153, 43, BUY
76, 52, 153, 34, BUY
35, 52, 153, 22, BUY
55, 50, 156, 57, BUY
144, 49, 138, 11, BUY
112, 50, 154, 54, BUY
86, 51, 118, 28, BUY
73, 51, 171, 56, BUY
85, 50, 173, 29, BUY
102, 50, 198, 31, BUY
49, 51, 174, 23, BUY
120, 49, 156, 29, BUY
104, 50, 181, 46, BUY
101, 51, 126, 35, BUY
79, 51, 113, 37, BUY
129, 51, 94, 6, BUY
138, 52, 122, 50, BUY
78, 53, 142, 36, BUY
70, 53, 167, 48, BUY
53, 52, 196, 31, BUY
90, 51, 127, 10, BUY
20, 51, 187, 32, BUY
38, 49, 191, 43, BUY
196, 47, 251, 5, BUY
174, 51, 211, 83, BUY
105, 53, 132, 44, BUY
81, 54, 141, 33, BUY
59, 53, 163, 49, BUY
101, 52, 218, 18, BUY
78, 53, 149, 55, BUY
121, 52, 214, 20, BUY
118, 53, 174, 29, BUY
56, 54, 167, 255, BUY
134, 53, 179, 0, BUY
179, 55, 236, 24, BUY
117, 57, 205, 35, BUY
126, 58, 212, 35, BUY
78, 53, 142, 36, BUY
70, 53, 167, 48, BUY
