Chg, spotDist, metRelChg, volChg, target
166, 17, 142, 31, HOLD
109, 20, 114, 51, HOLD
132, 18, 143, 61, HOLD
145, 18, 134, 62, HOLD
107, 20, 112, 41, HOLD
90, 18, 110, 31, HOLD
108, 15, 145, 31, HOLD
121, 62, 131, 43, BUY
174, 62, 176, 26, BUY
205, 65, 196, 43, BUY
117, 70, 125, 25, BUY
92, 69, 125, 74, BUY
77, 67, 95, 39, BUY
116, 63, 124, 41, BUY
155, 63, 148, 96, BUY
121, 64, 135, 34, BUY
92, 64, 89, 29, BUY
47, 61, 53, 56, BUY
148, 56, 189, 30, BUY
180, 57, 197, 103, BUY
112, 61, 174, 47, BUY
188, 60, 176, 33, BUY
110, 63, 111, 91, BUY
150, 62, 135, 48, BUY
108, 64, 100, 66, BUY
84, 62, 112, 37, BUY
24, 60, 67, 4, BUY
0, 52, 32, 37, BUY
57, 43, 60, 93, HOLD
157, 38, 168, 84, HOLD
70, 40, 108, 24, HOLD
126, 36, 153, 36, HOLD
123, 35, 100, 78, HOLD
255, 35, 255, 28, HOLD
154, 44, 163, 104, HOLD
114, 46, 119, 75, HOLD
72, 45, 92, 32, HOLD
36, 41, 65, 18, HOLD
50, 34, 81, 74, HOLD
150, 28, 135, 38, HOLD
121, 29, 122, 59, HOLD
199, 29, 120, 38, HOLD
191, 34, 117, 69, HOLD
102, 39, 159, 81, HOLD
113, 37, 110, 72, HOLD
141, 36, 167, 49, HOLD
105, 37, 154, 25, HOLD
169, 35, 169, 74, HOLD
193, 38, 199, 74, HOLD
24, 60, 67, 4, BUY
0, 52, 32, 37, BUY
57, 43, 60, 93, HOLD
157, 38, 168, 84, HOLD
70, 40, 108, 24, HOLD
126, 36, 153, 36, HOLD
123, 35, 100, 78, HOLD
255, 35, 255, 28, HOLD
154, 44, 163, 104, HOLD
114, 46, 119, 75, HOLD
72, 45, 92, 32, HOLD
36, 41, 65, 18, HOLD
50, 34, 81, 74, HOLD
150, 28, 135, 38, HOLD
121, 29, 122, 59, HOLD
199, 29, 120, 38, HOLD
191, 34, 117, 69, HOLD
102, 39, 159, 81, HOLD
113, 37, 110, 72, HOLD
141, 36, 167, 49, HOLD
105, 37, 154, 25, HOLD
169, 35, 169, 74, HOLD
193, 38, 199, 34, HOLD
176, 43, 182, 52, HOLD
88, 46, 62, 74, HOLD
131, 43, 99, 47, HOLD
135, 43, 157, 43, HOLD
103, 44, 116, 28, HOLD
128, 42, 136, 73, HOLD
125, 42, 173, 59, HOLD
93, 42, 102, 22, HOLD
207, 39, 182, 26, HOLD
204, 45, 209, 69, HOLD
127, 50, 108, 79, HOLD
116, 50, 104, 33, HOLD
106, 49, 97, 78, HOLD
68, 48, 63, 49, HOLD
