Chg, spotDist, metRelChg, volChg, target
191, 23, 117, 69, WRITE-
191, 34, 117, 69, WRITE-
191, 34, 117, 69, WRITE-
191, 45, 117, 69, WRITE-
191, 45, 117, 69, HOLD-
191, 56, 117, 69, WRITE-
191, 56, 117, 69, HOLD-
191, 67, 117, 69, HOLD-
191, 67, 117, 69, HOLD-
191, 78, 117, 69, HOLD-
191, 78, 117, 69, HOLD-
191, 89, 117, 69, HOLD-
191, 89, 117, 69, HOLD-
191, 101, 117, 69, HOLD-
191, 101, 117, 69, HOLD-
191, 112, 117, 69, BUY-
191, 112, 117, 69, BUY-
191, 123, 117, 69, BUY-
191, 123, 117, 69, BUY-
191, 134, 117, 69, BUY-
191, 134, 117, 69, BUY-
191, 145, 117, 69, BUY-
191, 156, 117, 69, BUY-
102, 33, 159, 81, WRITE-
102, 33, 159, 81, WRITE-
102, 44, 159, 81, WRITE-
102, 44, 159, 81, WRITE-
102, 55, 159, 81, WRITE-
102, 55, 159, 81, HOLD-
102, 66, 159, 81, WRITE-
102, 66, 159, 81, HOLD-
102, 77, 159, 81, HOLD-
102, 77, 159, 81, HOLD-
102, 88, 159, 81, HOLD-
102, 88, 159, 81, HOLD-
102, 99, 159, 81, HOLD-
102, 99, 159, 81, HOLD-
102, 110, 159, 81, BUY-
102, 110, 159, 81, BUY-
102, 121, 159, 81, BUY-
102, 121, 159, 81, BUY-
