imp_v,spotDist,u%Chg,oLast,target
41,86,9,50,HOLD
41,86,35,50,HOLD
41,85,9,53,HOLD
41,85,47,52,HOLD
41,83,28,55,HOLD
41,83,48,57,HOLD
40,81,57,61,HOLD
40,83,72,57,HOLD
40,85,19,52,HOLD
40,86,25,51,HOLD
40,85,39,53,HOLD
40,86,9,50,HOLD
39,86,21,49,HOLD
39,86,16,51,HOLD
39,85,46,52,HOLD
39,87,6,49,HOLD
39,87,85,48,HOLD
39,89,1,43,HOLD
39,89,17,43,HOLD
39,89,143,44,HOLD
39,93,203,36,HOLD
39,87,54,49,HOLD
39,88,0,45,HOLD
39,88,25,45,HOLD
39,89,3,44,HOLD
38,89,32,44,HOLD
38,88,76,46,HOLD
38,86,36,51,HOLD
38,87,106,49,HOLD
38,84,45,56,HOLD
38,85,12,53,HOLD
38,85,3,52,HOLD
38,85,6,52,HOLD
37,85,35,53,HOLD
37,86,50,51,HOLD
37,88,65,48,HOLD
37,86,32,52,HOLD
37,87,43,50,HOLD
37,85,106,53,HOLD
36,88,55,46,HOLD
36,87,9,50,HOLD
36,87,40,50,HOLD
36,85,54,53,HOLD
36,87,35,49,HOLD
36,88,10,47,HOLD
36,88,33,47,HOLD
35,89,9,45,HOLD
35,89,16,44,HOLD
35,90,69,44,HOLD
35,88,54,48,HOLD
35,86,57,51,HOLD
35,88,83,47,HOLD
35,90,52,42,HOLD
35,92,63,39,HOLD
35,94,101,36,HOLD
35,91,19,42,HOLD
35,91,16,40,HOLD
35,92,88,40,HOLD
35,94,151,35,HOLD
35,90,4,44,HOLD
34,90,29,44,HOLD
34,90,18,42,HOLD
34,90,58,45,HOLD
34,92,51,43,HOLD
34,90,4,45,HOLD
34,90,1,43,HOLD
34,90,24,43,HOLD
34,91,12,42,HOLD
34,91,55,41,HOLD
34,90,13,44,HOLD
34,90,42,44,HOLD
33,89,55,46,HOLD
33,90,16,43,HOLD
33,91,5,42,HOLD
33,91,17,42,HOLD
33,91,62,42,HOLD
33,90,23,45,HOLD
33,89,74,46,HOLD
33,91,75,42,HOLD
33,93,27,37,HOLD
32,94,34,36,HOLD
32,95,34,34,HOLD
32,96,24,34,HOLD
32,96,16,33,HOLD
32,97,11,32,HOLD
32,97,48,32,HOLD
33,98,18,30,HOLD
33,99,3,29,HOLD
33,99,26,29,HOLD
33,99,12,28,HOLD
33,99,10,29,HOLD
33,99,46,28,HOLD
33,100,21,26,HOLD
33,101,0,26,HOLD
33,101,31,26,HOLD
33,102,3,24,HOLD
33,102,39,24,HOLD
33,101,28,26,HOLD
33,102,93,25,HOLD
33,99,78,27,HOLD
33,101,46,24,HOLD
33,102,19,23,HOLD
33,103,97,22,HOLD
33,105,5,19,HOLD
33,105,6,19,HOLD
34,105,30,20,HOLD
34,106,63,19,HOLD
34,107,16,17,HOLD
34,108,46,17,HOLD
34,109,49,15,HOLD
34,108,49,17,HOLD
34,109,69,16,HOLD
33,107,37,18,HOLD
33,106,60,19,HOLD
34,108,28,17,HOLD
34,108,115,16,HOLD
33,111,25,13,HOLD
33,110,6,14,HOLD
33,110,17,14,HOLD
33,110,30,15,HOLD
33,109,43,16,HOLD
33,108,46,17,HOLD
33,109,45,16,HOLD
33,110,29,15,HOLD
33,111,35,14,HOLD
33,112,7,13,HOLD
33,112,50,13,HOLD
32,111,43,15,HOLD
32,110,34,16,HOLD
32,111,3,15,HOLD
32,111,9,15,HOLD
32,111,28,15,HOLD
32,111,12,14,HOLD
32,112,62,14,HOLD
32,113,102,12,HOLD
31,111,19,15,HOLD
31,110,82,15,HOLD
31,112,1,14,HOLD
31,112,56,14,HOLD
31,111,33,15,HOLD
30,112,76,14,HOLD
30,113,6,13,HOLD
30,113,3,13,HOLD
30,113,99,13,HOLD
29,115,42,11,HOLD
29,116,47,10,HOLD
28,115,69,12,HOLD
28,117,83,10,HOLD
27,115,116,13,HOLD
27,117,19,12,HOLD
26,117,13,15,HOLD
25,117,40,16,HOLD
0,116,45,16,HOLD
0,117,147,15,HOLD
0,120,124,13,HOLD
0,117,35,15,HOLD
0,117,50,20,HOLD
0,118,255,20,HOLD
0,112,122,20,HOLD
0,109,99,20,HOLD
0,107,11,19,HOLD
0,106,41,19,HOLD
0,105,34,19,HOLD
0,105,16,17,HOLD
0,105,69,17,HOLD
0,103,26,19,HOLD
0,103,16,20,HOLD
0,102,18,21,HOLD
0,103,33,20,HOLD
0,102,79,21,HOLD
0,104,37,18,HOLD
0,103,6,20,HOLD
0,103,13,20,HOLD
0,102,9,20,HOLD
0,102,49,21,HOLD
0,101,25,23,HOLD
0,101,25,22,HOLD
0,101,3,23,HOLD
0,101,6,23,HOLD
0,101,21,23,HOLD
0,101,17,23,HOLD
0,101,21,23,HOLD
0,102,47,22,HOLD
0,103,5,20,HOLD
0,103,50,22,HOLD
0,101,24,23,HOLD
0,102,46,23,HOLD
0,103,54,21,HOLD
0,104,9,19,HOLD
0,104,11,19,HOLD
0,104,43,20,HOLD
0,103,34,21,HOLD
0,102,31,23,HOLD
0,101,116,24,HOLD
0,98,57,29,HOLD
0,97,53,31,HOLD
0,95,31,34,HOLD
0,94,63,35,HOLD
0,93,1,39,HOLD
0,93,28,39,HOLD
0,92,9,40,HOLD
0,92,19,41,HOLD
0,92,60,40,HOLD
0,94,16,37,HOLD
0,94,10,36,HOLD
0,94,19,36,HOLD
0,94,8,35,HOLD
0,95,2,35,HOLD
0,95,50,35,HOLD
0,93,34,38,HOLD
0,94,42,36,HOLD
0,93,8,38,HOLD
0,93,25,38,HOLD
0,93,30,39,HOLD
0,93,25,37,HOLD
0,94,2,36,HOLD
0,94,25,36,HOLD
0,93,16,37,HOLD
0,94,5,37,HOLD
0,94,7,37,HOLD
0,94,30,37,HOLD
0,95,24,35,HOLD
0,94,10,36,HOLD
0,94,29,36,HOLD
0,95,11,35,HOLD
0,95,40,34,HOLD
0,97,85,32,HOLD
0,99,10,29,HOLD
0,99,48,28,HOLD
0,100,40,26,HOLD
0,99,13,28,HOLD
0,99,41,29,HOLD
0,98,3,30,HOLD
0,98,50,31,HOLD
0,99,3,28,HOLD
0,99,27,28,HOLD
0,100,33,27,HOLD
0,99,10,29,HOLD
0,99,50,29,HOLD
0,100,23,27,HOLD
0,99,19,28,HOLD
0,100,21,27,HOLD
0,99,8,28,HOLD
0,99,21,28,HOLD
0,99,21,29,HOLD
0,98,55,30,HOLD
0,97,83,33,HOLD
0,99,45,29,HOLD
0,98,38,31,HOLD
0,99,31,29,HOLD
0,99,14,28,HOLD
0,100,61,28,HOLD
0,98,8,30,HOLD
0,98,9,31,HOLD
0,98,10,30,HOLD
0,98,9,30,HOLD
0,99,3,30,HOLD
0,99,43,30,HOLD
0,100,10,28,HOLD
0,99,15,28,HOLD
0,100,49,28,HOLD
0,101,8,26,HOLD
0,101,31,26,HOLD
0,100,26,27,HOLD
0,100,8,28,HOLD
0,100,24,28,HOLD
0,101,58,27,HOLD
0,102,5,24,HOLD
0,102,10,24,HOLD
0,102,21,25,HOLD
0,102,12,24,HOLD
0,103,24,23,HOLD
0,102,8,24,HOLD
0,102,25,24,HOLD
0,101,26,25,HOLD
0,101,28,26,HOLD
0,101,44,25,HOLD
0,100,8,27,HOLD
0,101,9,26,HOLD
0,100,6,27,HOLD
0,100,6,27,HOLD
0,100,6,27,HOLD
0,100,22,27,HOLD
0,100,23,28,HOLD
0,99,71,29,HOLD
0,97,80,32,HOLD
0,99,34,29,HOLD
0,100,13,27,HOLD
0,100,1,28,HOLD
0,100,13,28,HOLD
0,99,12,29,HOLD
0,99,69,29,HOLD
0,101,94,26,HOLD
0,103,34,23,HOLD
0,102,34,24,HOLD
0,102,16,25,HOLD
0,102,15,25,HOLD
0,102,2,24,HOLD
0,102,17,24,HOLD
0,103,43,24,HOLD
0,102,32,25,HOLD
0,101,10,27,HOLD
0,101,33,26,HOLD
0,100,9,28,HOLD
0,101,2,27,HOLD
0,100,6,27,HOLD
0,101,53,27,HOLD
0,99,61,29,HOLD
0,101,5,27,HOLD
0,101,25,27,HOLD
0,100,46,28,HOLD
0,101,19,26,HOLD
0,102,16,26,HOLD
0,102,37,25,HOLD
0,101,127,26,HOLD
0,98,1,32,HOLD
0,98,13,32,HOLD
0,98,49,32,HOLD
0,96,39,34,HOLD
0,97,26,33,HOLD
0,97,7,34,HOLD
0,96,20,34,HOLD
0,97,35,33,HOLD
0,96,31,35,HOLD
0,95,60,37,HOLD
0,97,9,34,HOLD
0,96,20,34,HOLD
0,97,15,33,HOLD
0,97,18,34,HOLD
0,97,8,33,HOLD
0,97,5,33,HOLD
0,97,90,33,HOLD
0,99,48,29,HOLD
0,98,0,31,HOLD
0,98,22,31,HOLD
0,98,15,32,HOLD
0,98,27,32,HOLD
0,97,34,33,HOLD
0,96,1,34,HOLD
0,96,1,35,HOLD
0,96,20,35,HOLD
0,96,44,35,HOLD
0,97,5,34,HOLD
0,97,1,33,HOLD
0,97,43,33,HOLD
0,98,22,31,HOLD
0,98,71,32,HOLD
0,100,9,30,HOLD
0,100,42,29,HOLD
0,99,0,31,HOLD
0,99,23,31,HOLD
0,98,19,32,HOLD
0,99,46,31,HOLD
0,100,35,29,HOLD
0,99,35,31,HOLD
0,100,62,29,HOLD
0,98,26,32,HOLD
0,99,19,31,HOLD
0,99,37,30,HOLD
0,98,18,32,HOLD
0,98,34,32,HOLD
0,97,9,34,HOLD
0,97,22,34,HOLD
0,97,3,33,HOLD
0,97,43,33,HOLD
0,96,5,35,HOLD
0,96,19,36,HOLD
0,95,11,37,HOLD
0,95,13,37,HOLD
0,96,11,36,HOLD
0,96,9,36,HOLD
0,96,71,36,HOLD
0,94,4,39,HOLD
0,94,10,39,HOLD
0,94,20,39,HOLD
0,93,55,40,HOLD
0,92,24,43,HOLD
0,93,46,42,HOLD
0,94,38,40,HOLD
0,93,124,42,HOLD
0,89,9,48,HOLD
0,89,9,48,HOLD
0,73,41,79,HOLD
0,75,77,76,HOLD
0,77,13,70,HOLD
0,77,43,71,HOLD
0,78,23,67,HOLD
0,77,10,69,HOLD
0,77,23,70,HOLD
0,76,22,72,HOLD
0,77,64,70,HOLD
0,75,10,75,HOLD
0,74,4,76,HOLD
0,75,22,76,HOLD
0,74,6,78,HOLD
0,74,8,77,HOLD
0,74,32,77,HOLD
0,75,64,74,HOLD
0,73,49,79,HOLD
0,75,12,75,HOLD
0,75,43,74,HOLD
0,77,111,71,HOLD
59,73,23,80,HOLD
58,72,47,82,HOLD
255,74,11,78,HOLD
253,74,89,77,HOLD
0,77,38,70,HOLD
56,78,32,67,HOLD
56,77,7,70,HOLD
55,77,16,70,HOLD
55,77,9,71,HOLD
55,77,7,71,HOLD
54,77,38,70,HOLD
54,78,60,67,HOLD
53,76,56,72,HOLD
53,74,32,77,HOLD
52,75,44,74,HOLD
52,77,15,70,HOLD
51,78,19,69,HOLD
51,78,1,68,HOLD
50,78,50,68,HOLD
50,76,66,72,HOLD
49,79,15,67,HOLD
49,79,19,65,HOLD
48,79,9,67,HOLD
48,78,36,68,HOLD
47,79,1,65,HOLD
47,80,4,65,HOLD
46,80,51,64,HOLD
46,81,22,60,HOLD
45,82,97,58,HOLD
45,85,12,51,HOLD
44,86,48,50,HOLD
44,87,36,47,HOLD
44,86,105,49,HOLD
44,89,9,42,HOLD
43,89,3,42,HOLD
43,90,23,41,HOLD
43,89,52,43,HOLD
43,90,39,40,HOLD
43,92,13,37,HOLD
42,92,25,36,HOLD
42,91,1,38,HOLD
42,91,3,38,HOLD
42,91,53,37,HOLD
42,93,9,34,HOLD
42,93,19,35,HOLD
41,94,12,33,HOLD
41,94,37,33,HOLD
41,95,10,31,HOLD
41,95,9,31,HOLD
41,95,35,32,HOLD
41,94,9,34,HOLD
41,94,47,34,HOLD
41,92,28,36,HOLD
41,92,48,38,HOLD
40,90,57,41,HOLD
40,92,72,38,HOLD
40,94,19,33,HOLD
40,95,25,33,HOLD
40,94,39,34,HOLD
40,95,9,32,HOLD
39,95,21,31,HOLD
39,95,16,32,HOLD
39,94,46,33,HOLD
39,96,6,31,HOLD
39,96,85,31,HOLD
39,98,1,26,HOLD
39,98,17,27,HOLD
39,98,143,28,HOLD
39,102,203,21,HOLD
39,96,54,31,HOLD
39,97,0,28,HOLD
39,97,25,29,HOLD
39,98,3,27,HOLD
38,98,32,27,HOLD
38,97,76,29,HOLD
38,95,36,33,HOLD
38,96,106,31,HOLD
38,93,45,37,HOLD
38,94,12,35,HOLD
38,94,3,34,HOLD
38,94,6,34,HOLD
37,94,35,35,HOLD
37,95,50,33,HOLD
37,97,65,31,HOLD
37,95,32,34,HOLD
37,96,43,33,HOLD
37,94,106,35,HOLD
36,97,55,30,HOLD
36,96,9,33,HOLD
36,96,40,33,HOLD
36,94,54,35,HOLD
36,96,35,32,HOLD
36,97,10,31,HOLD
36,97,33,30,HOLD
35,98,9,29,HOLD
35,98,16,28,HOLD
35,99,69,28,HOLD
35,97,54,31,HOLD
35,95,57,33,HOLD
35,97,83,29,HOLD
35,99,52,25,HOLD
35,101,63,23,HOLD
35,103,101,21,HOLD
35,100,19,25,HOLD
35,100,16,24,HOLD
35,101,88,24,HOLD
35,103,151,20,HOLD
35,99,4,27,HOLD
34,99,29,27,HOLD
34,99,18,26,HOLD
34,99,58,27,HOLD
34,101,51,25,HOLD
34,99,4,27,HOLD
34,99,1,27,HOLD
34,99,24,27,HOLD
34,100,12,25,HOLD
34,100,55,25,HOLD
34,99,13,28,HOLD
34,99,42,27,HOLD
33,98,55,29,HOLD
33,99,16,27,HOLD
33,100,5,26,HOLD
33,100,17,26,HOLD
33,100,62,25,HOLD
33,99,23,28,HOLD
33,98,74,29,HOLD
33,100,75,26,HOLD
33,102,27,22,HOLD
32,103,34,21,HOLD
32,104,34,20,HOLD
32,105,24,20,HOLD
32,105,16,19,HOLD
32,106,11,19,HOLD
32,106,48,19,HOLD
33,107,18,17,HOLD
33,108,3,17,HOLD
33,108,26,17,HOLD
33,108,12,16,HOLD
33,108,10,16,HOLD
33,108,46,16,HOLD
33,109,21,15,HOLD
33,110,0,14,HOLD
33,110,31,14,HOLD
33,111,3,13,HOLD
33,111,39,13,HOLD
33,110,28,15,HOLD
33,111,93,14,HOLD
33,108,78,16,HOLD
33,110,46,13,HOLD
33,111,19,13,HOLD
33,112,97,12,HOLD
33,114,5,11,HOLD
33,114,6,11,HOLD
34,114,30,12,HOLD
34,115,63,11,HOLD
34,116,16,10,HOLD
34,117,46,9,HOLD
34,118,49,9,HOLD
34,117,49,10,HOLD
34,118,69,9,HOLD
33,116,37,10,HOLD
33,115,60,11,HOLD
34,117,28,10,HOLD
34,117,115,9,HOLD
33,120,25,7,HOLD
33,119,6,8,HOLD
33,119,17,8,HOLD
33,119,30,9,HOLD
33,118,43,10,HOLD
33,117,46,11,HOLD
33,118,45,10,HOLD
33,119,29,9,HOLD
33,120,35,8,HOLD
33,121,7,8,HOLD
33,121,50,8,HOLD
32,120,43,9,HOLD
32,119,34,10,HOLD
32,120,3,9,HOLD
32,120,9,9,HOLD
32,120,28,9,HOLD
32,120,12,8,HOLD
32,121,62,8,HOLD
32,122,102,7,HOLD
31,120,19,9,HOLD
31,119,82,9,HOLD
31,121,1,8,HOLD
31,121,56,8,HOLD
31,120,33,9,HOLD
30,121,76,9,HOLD
30,122,6,8,HOLD
30,122,3,8,HOLD
30,122,99,8,HOLD
29,124,42,6,HOLD
29,125,47,6,HOLD
28,124,69,7,HOLD
28,126,83,6,HOLD
27,124,116,8,HOLD
27,126,19,8,HOLD
26,126,13,10,HOLD
0,126,40,10,HOLD
0,125,45,11,HOLD
0,126,147,10,HOLD
0,129,124,8,HOLD
0,126,35,10,HOLD
0,126,50,14,HOLD
0,127,255,14,HOLD
0,121,122,12,HOLD
0,118,99,13,HOLD
0,116,11,11,HOLD
0,115,41,11,HOLD
0,114,34,11,HOLD
0,114,16,8,HOLD
0,114,69,8,HOLD
0,112,26,9,HOLD
0,112,16,10,HOLD
0,111,18,11,HOLD
0,112,33,10,HOLD
0,111,79,11,HOLD
0,113,37,9,HOLD
0,112,6,10,HOLD
0,112,13,10,HOLD
0,111,9,10,HOLD
0,111,49,11,HOLD
0,110,25,12,HOLD
0,111,25,11,HOLD
0,110,3,12,HOLD
0,110,6,12,HOLD
0,110,21,12,HOLD
0,110,17,12,HOLD
0,110,21,12,HOLD
0,111,47,11,HOLD
0,112,5,10,HOLD
0,112,50,12,HOLD
0,110,24,13,HOLD
0,111,46,12,HOLD
0,112,54,11,HOLD
0,113,9,10,HOLD
0,113,11,10,HOLD
0,113,43,11,HOLD
0,112,34,12,HOLD
0,111,31,12,HOLD
0,110,116,13,HOLD
0,107,57,17,HOLD
0,106,53,19,HOLD
0,104,31,21,HOLD
0,103,63,22,HOLD
0,102,1,25,HOLD
0,102,28,25,HOLD
0,101,9,26,HOLD
0,101,19,26,HOLD
0,101,60,25,HOLD
0,103,16,23,HOLD
0,103,10,22,HOLD
0,103,19,23,HOLD
0,103,8,22,HOLD
0,104,2,22,HOLD
0,104,50,22,HOLD
0,102,34,24,HOLD
0,103,42,22,HOLD
0,102,8,24,HOLD
0,102,25,24,HOLD
0,102,30,25,HOLD
0,102,25,24,HOLD
0,103,2,23,HOLD
0,103,25,23,HOLD
0,103,16,24,HOLD
0,103,5,23,HOLD
0,103,7,23,HOLD
0,103,30,23,HOLD
0,104,24,22,HOLD
0,103,10,23,HOLD
0,103,29,23,HOLD
0,104,11,22,HOLD
0,105,40,21,HOLD
0,106,85,20,HOLD
0,108,10,17,HOLD
0,108,48,17,HOLD
0,109,40,15,HOLD
0,108,13,17,HOLD
0,108,41,17,HOLD
0,107,3,18,HOLD
0,107,50,19,HOLD
0,108,3,17,HOLD
0,108,27,17,HOLD
0,109,33,16,HOLD
0,108,10,17,HOLD
0,108,50,18,HOLD
0,109,23,16,HOLD
0,108,19,17,HOLD
0,109,21,16,HOLD
0,108,8,17,HOLD
0,108,21,17,HOLD
0,108,21,18,HOLD
0,107,55,18,HOLD
0,106,83,20,HOLD
0,108,45,18,HOLD
0,107,38,19,HOLD
0,108,31,18,HOLD
0,108,14,17,HOLD
0,109,61,17,HOLD
0,107,8,19,HOLD
0,107,9,19,HOLD
0,107,10,19,HOLD
0,107,9,18,HOLD
0,108,3,18,HOLD
0,108,43,18,HOLD
0,109,10,17,HOLD
0,108,15,17,HOLD
0,109,49,17,HOLD
0,110,8,15,HOLD
0,110,31,15,HOLD
0,109,26,16,HOLD
0,109,8,17,HOLD
0,109,24,17,HOLD
0,110,58,16,HOLD
0,111,5,14,HOLD
0,111,10,14,HOLD
0,111,21,14,HOLD
0,111,12,14,HOLD
0,112,24,13,HOLD
0,111,8,14,HOLD
0,111,25,14,HOLD
0,110,26,15,HOLD
0,110,28,15,HOLD
0,111,44,15,HOLD
0,109,8,16,HOLD
0,110,9,16,HOLD
0,109,6,16,HOLD
0,109,6,16,HOLD
0,109,6,16,HOLD
0,109,22,16,HOLD
0,109,23,17,HOLD
0,108,71,18,HOLD
0,106,80,20,HOLD
0,108,34,17,HOLD
0,109,13,16,HOLD
0,109,1,17,HOLD
0,109,13,17,HOLD
0,108,12,17,HOLD
0,108,69,18,HOLD
0,110,94,16,HOLD
0,112,34,13,HOLD
0,111,34,14,HOLD
0,111,16,15,HOLD
0,111,15,15,HOLD
0,111,2,14,HOLD
0,111,17,14,HOLD
0,112,43,14,HOLD
0,111,32,15,HOLD
0,110,10,16,HOLD
0,110,33,16,HOLD
0,109,9,17,HOLD
0,110,2,16,HOLD
0,109,6,16,HOLD
0,110,53,16,HOLD
0,108,61,18,HOLD
0,110,5,16,HOLD
0,110,25,16,HOLD
0,109,46,17,HOLD
0,110,19,16,HOLD
0,111,16,15,HOLD
0,111,37,15,HOLD
0,110,127,16,HOLD
0,107,1,20,HOLD
0,107,13,20,HOLD
0,107,49,20,HOLD
0,105,39,22,HOLD
0,106,26,21,HOLD
0,106,7,22,HOLD
0,105,20,22,HOLD
0,106,35,21,HOLD
0,105,31,22,HOLD
0,104,60,24,HOLD
0,106,9,21,HOLD
0,105,20,22,HOLD
0,106,15,21,HOLD
0,106,18,22,HOLD
0,106,8,21,HOLD
0,106,5,21,HOLD
0,106,90,21,HOLD
0,108,48,18,HOLD
0,107,0,20,HOLD
0,107,22,20,HOLD
0,107,15,21,HOLD
0,107,27,20,HOLD
0,106,34,21,HOLD
0,105,1,22,HOLD
0,105,1,22,HOLD
0,105,20,22,HOLD
0,105,44,23,HOLD
0,106,5,21,HOLD
0,106,1,21,HOLD
0,106,43,21,HOLD
0,107,22,20,HOLD
0,107,71,21,HOLD
0,109,9,18,HOLD
0,109,42,18,HOLD
0,108,0,20,HOLD
0,108,23,20,HOLD
0,107,19,20,HOLD
0,108,46,20,HOLD
0,109,35,18,HOLD
0,108,35,19,HOLD
0,109,62,18,HOLD
0,107,26,20,HOLD
0,108,19,20,HOLD
0,108,37,19,HOLD
0,107,18,20,HOLD
0,107,34,21,HOLD
0,106,9,22,HOLD
0,106,22,22,HOLD
0,106,3,21,HOLD
0,106,43,22,HOLD
0,105,5,23,HOLD
0,105,19,23,HOLD
0,104,11,24,HOLD
0,104,13,24,HOLD
0,105,11,24,HOLD
0,105,9,24,HOLD
0,105,71,23,HOLD
0,103,4,26,HOLD
0,103,10,26,HOLD
0,103,20,26,HOLD
0,102,55,27,HOLD
0,101,24,29,HOLD
0,102,46,28,HOLD
0,103,38,27,HOLD
0,102,124,28,HOLD
0,98,9,33,HOLD
0,98,9,33,HOLD
0,82,41,58,HOLD
0,84,77,54,HOLD
0,86,13,48,WRITE
0,86,43,49,WRITE
0,87,23,45,WRITE
0,86,10,47,WRITE
0,86,23,48,WRITE
0,85,22,50,WRITE
0,86,64,48,WRITE
0,84,10,54,WRITE
0,83,4,55,WRITE
0,84,22,54,WRITE
0,83,6,56,WRITE
0,83,8,56,WRITE
0,83,32,55,WRITE
0,84,64,52,WRITE
0,82,49,58,WRITE
0,84,12,54,WRITE
0,84,43,53,WRITE
0,86,111,50,WRITE
0,82,23,59,WRITE
0,81,47,61,WRITE
0,83,11,57,WRITE
0,83,89,56,WRITE
0,86,38,49,WRITE
56,87,32,46,WRITE
56,86,7,48,WRITE
55,86,16,49,WRITE
55,86,9,51,WRITE
55,86,7,50,WRITE
54,86,38,49,WRITE
54,87,60,46,WRITE
53,85,56,51,WRITE
53,83,32,55,WRITE
52,84,44,53,WRITE
52,86,15,49,WRITE
51,87,19,48,WRITE
51,87,1,47,WRITE
50,87,50,47,WRITE
50,85,66,51,WRITE
49,88,15,46,WRITE
49,88,19,45,WRITE
48,88,9,46,WRITE
48,87,36,47,WRITE
47,88,1,44,WRITE
47,89,4,44,WRITE
46,89,51,44,WRITE
0,90,22,40,WRITE
45,91,97,38,WRITE
0,94,12,31,WRITE
0,95,48,31,WRITE
0,96,36,28,WRITE
44,95,105,30,WRITE
0,98,9,24,WRITE
0,99,3,23,WRITE
0,99,23,23,WRITE
0,98,52,25,WRITE
43,99,39,22,WRITE
0,101,13,20,WRITE
0,101,25,19,WRITE
42,100,1,21,WRITE
42,100,3,21,WRITE
42,100,53,20,WRITE
42,102,9,18,WRITE
42,102,19,19,WRITE
41,103,12,17,WRITE
41,103,37,17,WRITE
41,104,10,15,WRITE
41,104,9,17,WRITE
41,104,35,17,WRITE
41,103,9,19,WRITE
41,103,47,18,WRITE
41,101,28,21,WRITE
41,101,48,22,WRITE
40,99,57,24,WRITE
40,101,72,22,WRITE
40,103,19,18,WRITE
40,104,25,18,WRITE
40,103,39,19,WRITE
40,104,9,17,WRITE
39,104,21,17,WRITE
39,104,16,18,WRITE
39,103,46,19,WRITE
39,105,6,17,WRITE
39,105,85,17,HOLD
39,107,1,14,HOLD
39,107,17,14,HOLD
39,107,143,15,HOLD
39,111,203,11,HOLD
39,105,54,18,HOLD
39,106,0,16,HOLD
39,106,25,16,HOLD
39,107,3,15,HOLD
38,107,32,15,HOLD
38,106,76,16,HOLD
38,104,36,19,HOLD
38,105,106,18,HOLD
38,102,45,22,HOLD
38,103,12,21,HOLD
38,103,3,20,HOLD
38,103,6,20,HOLD
37,103,35,21,HOLD
37,104,50,20,HOLD
37,106,65,18,HOLD
37,104,32,20,HOLD
37,105,43,19,HOLD
37,103,106,21,HOLD
36,106,55,17,HOLD
36,105,9,19,HOLD
36,105,40,20,HOLD
36,103,54,21,HOLD
36,105,35,19,HOLD
36,106,10,18,HOLD
36,106,33,18,HOLD
35,107,9,16,HOLD
35,107,16,16,HOLD
35,108,69,16,HOLD
35,106,54,18,HOLD
35,104,57,20,HOLD
35,106,83,16,HOLD
35,108,52,13,HOLD
35,110,63,12,HOLD
35,112,101,10,HOLD
35,109,19,13,HOLD
35,109,16,13,HOLD
35,110,88,12,HOLD
35,112,151,10,HOLD
35,108,4,15,HOLD
34,108,29,15,HOLD
34,109,18,14,HOLD
34,108,58,14,HOLD
34,110,51,12,HOLD
34,108,4,14,HOLD
34,108,1,15,HOLD
34,108,24,15,HOLD
34,109,12,14,HOLD
34,109,55,14,HOLD
34,108,13,16,HOLD
34,108,42,15,HOLD
33,107,55,17,HOLD
33,108,16,15,HOLD
33,109,5,15,HOLD
33,109,17,15,HOLD
33,109,62,14,HOLD
33,108,23,17,HOLD
33,107,74,18,HOLD
33,109,75,15,HOLD
33,111,27,12,HOLD
32,112,34,12,HOLD
32,113,34,11,HOLD
32,114,24,12,HOLD
32,114,16,12,HOLD
32,115,11,11,HOLD
32,115,48,11,HOLD
33,116,18,10,HOLD
33,117,3,10,HOLD
33,117,26,10,HOLD
33,117,12,9,HOLD
33,117,10,10,HOLD
33,117,46,9,HOLD
33,118,21,9,HOLD
33,119,0,8,HOLD
33,119,31,8,HOLD
33,120,3,8,HOLD
33,120,39,8,HOLD
33,119,28,9,HOLD
33,120,93,8,HOLD
33,117,78,9,HOLD
33,119,46,8,HOLD
33,120,19,8,HOLD
33,121,97,7,HOLD
33,123,5,7,HOLD
33,123,6,7,HOLD
34,123,30,7,HOLD
34,124,63,6,HOLD
34,125,16,6,HOLD
34,126,46,5,HOLD
34,127,49,5,HOLD
34,126,49,6,HOLD
34,127,69,5,HOLD
33,125,37,6,HOLD
33,124,60,7,HOLD
34,126,28,6,HOLD
34,126,115,5,HOLD
33,129,25,4,HOLD
33,128,6,5,HOLD
33,128,17,5,HOLD
33,128,30,6,HOLD
33,127,43,6,HOLD
33,126,46,7,HOLD
33,127,45,6,HOLD
33,128,29,5,HOLD
33,129,35,5,HOLD
33,130,7,5,HOLD
33,130,50,5,HOLD
32,129,43,5,HOLD
32,128,34,6,HOLD
32,129,3,5,HOLD
32,129,9,5,HOLD
32,129,28,5,HOLD
32,129,12,5,HOLD
32,130,62,5,HOLD
32,131,102,4,HOLD
31,129,19,6,HOLD
31,128,82,6,HOLD
31,130,1,5,HOLD
31,130,56,5,HOLD
31,129,33,6,HOLD
30,130,76,6,HOLD
30,131,6,5,HOLD
30,131,3,5,HOLD
30,131,99,5,HOLD
29,133,42,4,HOLD
29,134,47,4,HOLD
28,133,69,4,HOLD
28,135,83,3,HOLD
27,133,116,6,HOLD
27,135,19,5,HOLD
0,135,13,6,HOLD
0,135,40,6,HOLD
0,134,45,7,HOLD
0,135,147,6,HOLD
0,138,124,5,HOLD
0,135,35,6,HOLD
0,135,50,10,HOLD
0,136,255,11,HOLD
0,130,122,7,HOLD
0,127,99,8,HOLD
0,125,11,7,HOLD
0,124,41,7,HOLD
0,123,34,7,HOLD
0,123,16,4,HOLD
0,123,69,4,HOLD
0,121,26,5,HOLD
0,121,16,5,HOLD
0,120,18,5,HOLD
0,121,33,5,HOLD
0,120,79,6,HOLD
0,122,37,5,HOLD
0,121,6,5,HOLD
0,121,13,5,HOLD
0,120,9,5,HOLD
0,120,49,5,HOLD
